HCPL,HPL,HPV,HVOL,LLOC,LOC,NOS,TLLOC,TLOC,TNOS,Number of Bugs
196.974,86,42,463.739,8,8,5,8,8,5,0
196.974,113,42,609.332,16,16,7,16,16,7,1
197.869,102,44,556.862,18,18,8,18,18,8,1
20.2647,11,9,34.8692,5,5,2,5,5,2,0
20.2647,9,9,28.5293,4,4,1,4,4,1,0
20.2647,9,9,28.5293,4,4,1,4,4,1,0
20.2647,10,9,31.6992,3,3,1,3,3,1,0
202.922,65,45,356.97,10,11,5,10,11,5,1
208.084,149,46,823.011,39,44,32,39,44,32,0
208.084,108,46,596.545,13,14,10,13,14,10,1
21.6515,11,9,34.8692,5,5,2,5,5,2,0
21.6515,9,9,28.5293,4,4,1,4,4,1,0
21.6515,9,9,28.5293,4,4,1,4,4,1,0
21.6515,9,9,28.5293,4,4,1,4,4,1,0
212.183,90,46,497.121,23,25,16,23,25,16,1
214.081,210,47,1166.46,41,45,39,41,45,39,0
219.768,96,47,533.241,13,15,12,13,15,12,1
220.138,94,48,524.986,13,13,13,13,13,13,1
220.138,212,48,1184.01,41,45,39,41,45,39,0
221.079,113,47,627.669,21,22,18,21,22,18,0
223.421,111,46,613.115,22,24,15,22,24,15,1
226.253,150,49,842.206,38,46,37,38,46,37,0
229.137,88,48,491.477,14,17,10,14,17,10,1
23.5098,13,10,43.1851,4,4,2,4,4,2,1
23.5098,14,10,46.507,4,4,2,4,4,2,0
234.223,94,49,527.783,19,20,14,19,20,14,1
24.0,9,9,28.5293,4,4,1,4,4,1,0
24.0,10,9,31.6992,5,5,1,19,24,5,1
240.855,91,50,513.591,14,17,10,14,17,10,0
241.524,159,51,901.916,22,22,18,22,22,18,1
251.249,120,53,687.35,17,24,14,17,24,14,1
251.688,136,53,778.997,18,20,17,18,20,17,0
252.239,119,53,681.623,30,34,24,30,34,24,1
254.236,161,52,917.771,26,27,18,26,27,18,1
255.007,123,51,697.708,23,25,17,23,25,17,1
255.007,123,51,697.708,23,25,17,23,25,17,1
256.764,142,54,817.194,17,25,14,17,25,14,0
26.0,10,10,33.2193,4,4,1,4,4,1,0
26.0,10,10,33.2193,4,4,1,4,4,1,0
26.0,11,10,36.5412,5,5,2,5,5,2,0
261.859,130,52,741.057,24,26,18,24,26,18,0
263.421,165,54,949.556,23,23,18,23,23,18,1
264.573,102,55,589.699,17,17,14,17,17,14,1
27.1194,20,11,69.1886,7,7,4,7,7,4,0
27.6515,15,11,51.8915,3,3,1,3,3,1,0
274.583,155,55,896.111,26,27,19,26,27,19,1
274.583,155,55,896.111,26,27,19,26,27,19,1
275.589,174,57,1014.92,24,29,22,24,29,22,0
28.7549,11,11,38.0537,3,3,1,3,3,1,0
28.7549,14,11,48.432,5,5,2,5,5,2,1
28.7549,14,11,48.432,5,5,2,5,5,2,1
28.7549,20,11,69.1886,8,8,3,8,8,3,1
28.7549,13,11,44.9726,3,3,1,3,3,1,0
281.435,156,56,905.947,27,28,19,27,28,19,1
281.435,165,56,958.214,27,28,20,27,28,20,0
294.847,159,60,939.196,20,21,15,20,21,15,1
30.5293,13,11,44.9726,4,8,2,4,8,2,0
30.5293,12,11,41.5132,4,4,1,4,4,1,0
32.0,16,12,57.3594,6,6,3,6,6,3,0
320.926,177,63,1057.98,28,31,21,28,31,21,1
321.633,169,64,1014.0,22,24,23,22,24,23,0
33.2193,14,11,48.432,5,5,1,36,42,19,0
33.2193,14,11,48.432,5,5,1,34,40,16,1
33.2842,13,12,46.6045,4,4,2,4,4,2,1
33.2842,16,12,57.3594,8,8,4,8,8,4,1
33.2842,17,12,60.9444,10,10,5,10,10,5,0
33.2842,13,12,46.6045,4,4,1,4,4,1,0
33.2842,17,12,60.9444,4,4,2,4,4,2,0
332.454,178,65,1071.98,28,37,24,28,37,24,1
337.565,187,65,1126.18,23,23,23,23,23,23,1
344.529,212,65,1276.74,26,27,17,38,39,20,1
345.99,144,68,876.595,20,22,16,20,22,16,1
35.2193,12,12,43.0195,4,4,1,4,4,1,1
353.294,169,67,1025.17,22,25,20,22,25,20,0
354.859,200,69,1221.7,29,29,31,29,29,31,1
36.5293,22,13,81.4097,6,6,3,6,6,3,1
367.935,147,71,904.013,25,32,19,25,32,19,1
369.345,196,71,1205.35,32,36,26,40,44,28,1
37.9742,13,13,48.1057,4,4,1,4,4,1,0
37.9742,13,13,48.1057,4,4,1,4,4,1,0
372.12,168,71,1033.16,27,35,22,44,53,32,1
385.823,201,72,1240.15,27,46,19,27,46,19,1
386.477,213,74,1322.61,26,28,24,26,28,24,1
388.015,219,74,1359.87,26,26,25,26,26,25,1
4.75489,4,4,8.0,3,4,0,3,4,0,1
4.75489,4,4,8.0,3,4,0,3,4,0,1
40.0537,13,13,48.1057,4,4,1,4,4,1,0
40.0537,17,13,62.9075,4,4,1,4,4,1,0
403.003,221,75,1376.57,31,33,32,31,33,32,1
403.503,210,76,1312.06,34,37,28,42,45,30,0
42.8086,14,14,53.303,4,4,1,4,4,1,0
42.8086,14,14,53.303,4,4,1,4,4,1,0
42.8086,14,14,53.303,4,4,1,4,4,1,0
42.8086,16,14,60.9177,4,4,1,4,4,1,1
42.8086,17,14,64.725,5,5,2,5,5,2,1
420.549,210,79,1323.79,35,41,24,47,53,30,1
440.852,226,80,1428.76,31,49,23,31,49,23,0
45.0195,22,14,83.7618,7,7,4,7,7,4,0
45.0195,22,14,83.7618,7,7,4,7,7,4,0
45.0195,17,14,64.725,3,3,1,3,3,1,1
46.0537,15,15,58.6034,5,5,1,5,5,1,0
46.0537,15,15,58.6034,4,4,1,4,4,1,0
46.0537,29,15,113.3,9,9,8,9,9,8,1
46.0537,16,15,62.5103,4,4,1,4,4,1,0
46.0537,18,15,70.324,5,5,2,5,5,2,1
47.7744,20,15,78.1378,3,3,1,3,3,1,1
47.7744,20,15,78.1378,3,3,1,3,3,1,1
47.7744,24,15,93.7654,5,5,3,5,5,3,0
47.7744,19,15,74.2309,7,7,4,7,7,4,1
49.6634,19,16,76.0,4,4,1,4,4,1,0
50.1057,16,15,62.5103,4,4,1,4,4,1,0
50.1057,20,15,78.1378,3,3,1,3,3,1,1
51.0195,18,16,72.0,5,5,1,5,5,1,1
52.8606,23,16,92.0,6,6,2,6,6,2,1
52.8606,25,16,100.0,6,6,2,6,6,2,0
52.8708,28,17,114.449,5,5,3,5,5,3,0
53.5635,18,17,73.5743,4,4,2,4,4,2,1
54.6292,23,17,94.0117,5,5,3,5,5,3,1
56.1057,23,17,94.0117,3,3,1,3,3,1,0
56.1057,21,17,85.8367,7,7,4,7,7,4,0
56.1057,22,17,89.9242,3,3,1,3,3,1,0
58.0579,22,17,89.9242,4,4,2,4,4,2,1
59.7154,24,18,100.078,4,4,2,4,4,2,0
61.303,26,18,108.418,4,4,1,4,4,1,0
61.7486,39,19,165.669,13,14,8,13,14,8,0
62.671,33,19,140.182,8,8,6,8,8,6,1
62.671,36,19,152.925,9,9,7,9,9,7,0
62.671,22,19,93.4544,5,6,3,5,6,3,1
62.671,24,19,101.95,5,6,3,5,6,3,0
63.3582,23,18,95.9083,4,4,1,4,4,1,0
63.3582,23,18,95.9083,5,5,2,5,5,2,0
63.3582,23,18,95.9083,5,5,2,5,5,2,0
63.6155,23,19,97.7023,3,3,1,3,3,1,0
64.9126,23,19,97.7023,4,4,1,4,4,1,0
66.0,25,18,104.248,9,9,4,9,9,4,0
66.4386,44,20,190.165,11,11,6,11,11,6,1
66.5831,37,20,159.911,5,5,2,5,5,2,1
66.6034,24,19,101.95,4,4,1,4,4,1,0
68.8127,31,20,133.98,5,5,1,5,5,1,1
70.213,24,20,103.726,4,4,1,4,4,1,0
70.213,40,20,172.877,19,22,13,19,22,13,0
72.1057,27,21,118.593,7,8,5,7,8,5,1
72.9545,36,21,158.123,5,5,4,5,5,4,1
74.1131,32,21,140.554,7,7,4,7,7,4,1
74.2418,28,20,121.014,6,6,2,18,23,4,1
75.6096,35,21,153.731,3,3,1,3,3,1,0
75.6096,40,21,175.693,10,10,6,10,10,6,0
76.2388,40,22,178.377,14,19,9,14,19,9,0
77.0587,25,20,108.048,5,5,3,5,5,3,1
77.0587,25,20,108.048,5,5,3,5,5,3,1
77.0587,25,20,108.048,5,5,3,5,5,3,1
78.2548,34,22,151.621,5,5,1,5,5,1,1
78.2548,45,22,200.674,8,8,6,8,8,6,0
79.5098,37,22,164.999,7,7,4,7,7,4,1
79.8135,52,21,228.4,9,9,5,9,9,5,0
8.0,5,5,11.6096,3,3,1,3,3,1,1
8.0,5,5,11.6096,3,3,1,3,3,1,0
81.0965,27,22,120.405,5,5,2,5,5,2,0
82.6034,36,23,162.848,9,9,8,9,9,8,1
82.6034,47,23,212.607,8,8,5,8,8,5,0
82.7106,25,21,109.808,5,5,3,5,5,3,1
83.0587,30,22,133.783,8,8,3,8,8,3,1
83.6515,30,23,135.707,5,5,2,5,5,2,0
84.9966,31,23,140.23,5,5,2,5,5,2,1
84.9966,31,23,140.23,5,5,2,5,5,2,1
84.9966,41,23,185.466,8,8,5,8,8,5,1
84.9966,29,23,131.183,10,11,5,10,11,5,1
86.1595,57,24,261.343,14,18,10,14,18,10,0
86.6683,37,23,167.372,6,6,5,6,6,5,0
88.7106,36,23,162.848,8,9,4,8,9,4,0
89.1384,48,24,220.078,10,10,8,10,10,8,0
90.5684,32,24,146.719,5,5,2,5,5,2,0
91.1253,49,25,227.549,16,23,14,16,23,14,1
91.3567,57,25,264.7,14,18,10,14,18,10,1
92.3203,34,24,155.889,6,6,3,6,6,3,1
92.3203,34,24,155.889,6,6,3,6,6,3,1
96.2204,40,25,185.754,6,6,5,6,6,5,0
98.0482,40,25,185.754,5,5,3,5,5,3,1
98.0482,40,25,185.754,5,5,3,5,5,3,1
99.0587,64,26,300.828,10,10,7,10,10,7,1
201.686,115,44,627.835,33,36,25,33,36,25,0
107.02,76,28,365.359,27,30,20,27,30,20,0
244.478,141,52,803.762,15,19,13,15,19,13,1
277.632,137,57,799.106,20,24,15,20,24,15,1
244.478,140,52,798.062,15,19,13,15,19,13,0
244.478,140,52,798.062,15,19,13,15,19,13,0
277.632,136,57,793.273,20,24,15,20,24,15,0
111.89,40,28,192.294,10,10,1,14,14,3,0
112.106,75,29,364.349,11,14,9,11,14,9,0
146.213,109,35,559.092,15,19,13,15,19,13,1
146.213,109,35,559.092,15,19,13,15,19,13,1
146.213,109,35,559.092,15,19,13,15,19,13,1
92.3203,40,24,183.398,12,12,6,12,12,6,0
150.116,70,34,356.122,10,10,9,10,10,9,1
150.116,70,34,356.122,10,10,9,10,10,9,1
