HCPL,HPL,HPV,HVOL,LLOC,LOC,NOS,TLLOC,TLOC,TNOS,Number of Bugs
141.127,64,34,325.598,16,19,9,16,19,9,1
141.863,86,33,433.818,16,20,10,16,20,10,1
145.042,66,35,338.533,12,15,8,12,15,8,0
146.213,82,35,420.601,12,14,7,12,14,7,0
147.061,84,35,430.86,13,17,8,13,17,8,0
148.093,90,35,461.635,18,24,12,18,24,12,1
148.093,148,35,759.134,36,46,24,36,46,24,1
150.197,67,36,346.385,14,17,5,14,17,5,1
151.41,72,36,372.235,14,15,9,14,15,9,0
152.148,70,36,361.895,15,18,10,15,18,10,1
152.382,72,35,369.308,18,23,10,18,23,10,1
152.382,86,35,441.118,14,18,8,14,18,8,1
152.382,90,35,461.635,16,20,9,16,20,9,0
152.382,78,35,400.084,14,18,10,14,18,10,1
153.059,91,36,470.463,16,21,10,16,21,10,1
155.431,96,36,496.313,17,22,12,17,22,12,0
156.239,110,37,573.04,11,16,11,11,16,11,0
156.239,130,37,677.229,28,39,15,28,39,15,1
156.911,95,36,491.143,16,20,9,16,20,9,0
156.911,112,36,579.032,23,25,14,23,25,14,1
157.345,71,37,369.871,15,18,10,15,18,10,0
158.606,86,36,444.614,12,15,8,12,15,8,1
158.606,114,36,589.371,23,25,13,23,25,13,0
159.116,101,37,526.155,17,21,11,17,21,11,1
159.116,106,37,552.202,20,25,13,20,25,13,1
16.3645,8,8,24.0,1,1,1,1,1,1,0
16.3645,9,8,27.0,4,4,1,4,4,1,0
16.3645,9,8,27.0,3,3,1,3,3,1,0
160.265,76,37,395.918,14,14,10,14,14,10,0
160.265,76,37,395.918,14,14,10,14,14,10,1
161.601,75,37,390.709,18,23,10,18,23,10,0
161.601,110,37,573.04,19,22,11,19,22,11,0
162.645,72,38,377.851,15,18,10,15,18,10,0
163.135,84,37,437.594,13,16,9,13,16,9,0
163.135,84,37,437.594,13,16,9,13,16,9,0
163.135,92,37,479.27,14,18,8,14,18,8,1
163.135,96,37,500.108,16,20,9,16,20,9,0
164.202,72,38,377.851,15,19,9,15,19,9,1
164.202,94,38,493.305,18,24,12,18,24,12,0
165.231,72,38,377.851,17,21,10,17,21,10,1
165.231,96,38,503.801,18,24,11,18,24,11,1
165.231,81,38,425.082,11,14,8,11,14,8,0
166.436,97,38,509.049,18,24,12,18,24,12,0
166.436,88,38,461.818,15,20,9,15,20,9,1
166.436,90,38,472.313,15,20,9,15,20,9,0
166.436,88,38,461.818,17,22,11,17,22,11,0
167.825,88,38,461.818,15,20,9,15,20,9,1
167.825,118,38,619.255,24,26,15,24,26,15,0
168.042,133,39,702.958,28,39,15,28,39,15,0
170.317,80,39,422.832,20,24,12,20,24,12,0
170.317,71,39,375.264,11,13,6,11,13,6,0
170.317,94,39,496.828,15,19,9,15,19,9,1
170.317,98,39,517.969,15,19,9,15,19,9,0
170.317,105,39,554.967,21,26,14,21,26,14,0
171.402,79,39,417.547,14,16,8,14,16,8,1
172.66,83,39,438.688,12,16,8,12,16,8,0
173.529,121,40,643.953,12,16,12,12,16,12,0
173.529,121,40,643.953,12,16,12,12,16,12,0
174.101,81,39,428.118,12,16,8,12,16,8,1
174.101,85,39,449.259,19,24,12,19,24,12,1
175.736,92,39,486.257,14,18,10,14,18,10,0
176.488,100,40,532.193,18,24,12,18,24,12,1
177.625,131,40,697.173,23,30,14,23,30,14,1
178.935,97,40,516.227,13,16,10,13,16,10,1
178.935,101,40,537.515,12,14,6,12,14,6,1
179.101,102,41,546.47,21,24,15,21,24,15,1
179.651,105,39,554.967,22,31,13,22,31,13,1
180.426,99,40,526.871,18,24,12,18,24,12,1
180.815,99,41,530.398,17,18,11,17,18,11,1
180.815,93,41,498.252,22,28,13,22,28,13,0
180.815,84,41,450.034,19,25,13,19,25,13,0
180.815,87,41,466.107,16,20,11,16,20,11,1
180.815,89,41,476.822,23,43,16,23,43,16,1
180.815,114,41,610.761,20,27,15,20,27,15,1
180.815,115,41,616.118,20,27,15,20,27,15,0
181.685,95,41,508.967,17,21,12,17,21,12,1
182.712,140,41,750.057,26,35,16,26,35,16,0
183.901,92,41,492.895,15,20,9,15,20,9,0
183.901,107,41,573.258,13,15,7,13,15,7,0
183.901,115,41,616.118,13,15,7,13,15,7,1
183.901,176,41,942.929,36,47,24,36,47,24,1
183.901,182,41,975.074,36,47,24,36,47,24,1
185.26,101,41,541.113,18,24,12,18,24,12,0
186.985,113,42,609.332,20,27,15,20,27,15,1
187.909,101,42,544.624,16,19,8,16,19,8,1
188.529,137,41,733.985,26,33,18,26,33,18,1
19.6096,11,9,34.8692,4,4,2,4,4,2,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,1
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
19.6096,9,9,28.5293,1,1,1,1,1,1,0
190.226,106,42,571.586,16,21,10,16,21,10,0
190.226,133,42,717.178,30,36,19,30,36,19,1
190.346,91,43,493.79,15,19,7,15,19,7,1
191.634,103,42,555.409,18,24,12,18,24,12,0
192.382,86,43,466.659,21,27,14,21,27,14,0
192.382,93,43,504.643,18,23,13,18,23,13,0
193.209,92,43,499.216,23,43,16,23,43,16,1
193.209,92,43,499.216,23,43,16,23,43,16,1
193.219,97,42,523.055,18,21,12,18,21,12,0
193.219,120,42,647.078,21,27,15,21,27,15,1
195.312,112,43,607.742,19,25,12,19,25,12,0
195.312,94,43,510.069,21,29,11,21,29,11,1
196.478,133,44,726.104,20,22,12,20,22,12,0
196.6,109,43,591.463,16,19,9,16,19,9,1
196.6,110,43,596.889,16,19,9,16,19,9,1
20.2647,9,9,28.5293,4,4,1,4,4,1,0
20.2647,9,9,28.5293,4,4,1,4,4,1,0
20.2647,9,9,28.5293,4,5,1,4,5,1,1
20.2647,9,9,28.5293,4,5,1,4,5,1,1
20.2647,9,9,28.5293,3,3,1,3,3,1,1
20.2647,9,9,28.5293,3,4,1,3,4,1,0
20.2647,9,9,28.5293,1,1,1,1,1,1,0
20.2647,9,9,28.5293,1,1,1,1,1,1,0
20.2647,10,9,31.6992,3,3,1,3,3,1,0
20.2647,15,9,47.5489,4,4,2,4,4,2,0
201.686,174,44,949.941,31,40,21,31,40,21,1
202.278,130,45,713.941,13,18,14,13,18,14,0
202.278,130,45,713.941,13,18,14,13,18,14,0
203.441,281,45,1543.21,64,80,48,64,80,48,1
203.441,294,45,1614.6,68,85,51,68,85,51,0
204.093,127,45,697.465,26,34,19,26,34,19,1
204.519,107,44,584.159,18,23,11,18,23,11,0
205.81,101,45,554.677,16,21,11,16,21,11,1
205.81,121,45,664.514,21,28,16,21,28,16,0
206.883,101,45,554.677,12,14,8,12,14,8,1
206.883,113,45,620.579,19,23,10,19,23,10,0
209.093,123,46,679.398,16,18,13,16,18,13,1
209.665,127,46,701.492,26,34,19,26,34,19,0
212.744,151,45,829.27,44,59,26,44,59,26,1
213.303,178,46,983.194,32,41,22,32,41,22,0
215.317,134,47,744.315,18,20,15,18,20,15,0
215.94,156,47,866.516,33,42,26,33,42,26,0
215.993,95,46,524.738,22,25,13,22,25,13,1
216.694,98,47,544.35,17,22,11,17,22,11,1
217.58,105,47,583.232,16,21,11,16,21,11,0
217.58,104,47,577.677,24,44,17,24,44,17,0
219.768,103,47,572.123,12,14,8,12,14,8,1
221.079,145,47,805.415,24,32,16,24,32,16,1
226.135,205,49,1151.02,50,62,40,50,62,40,1
227.32,221,49,1240.85,17,19,15,17,19,15,1
227.32,117,49,656.921,26,32,18,26,32,18,0
227.917,97,49,544.627,16,20,12,16,20,12,1
228.639,111,49,623.233,24,31,15,24,31,15,0
229.137,179,48,999.708,43,55,24,43,55,24,1
23.5098,14,10,46.507,4,4,1,4,4,1,0
230.465,123,49,690.609,29,39,20,29,39,20,1
231.577,130,49,729.912,26,32,18,26,32,18,1
232.713,114,50,643.4,18,25,14,18,25,14,1
232.828,118,49,662.536,18,23,13,18,23,13,0
233.645,92,50,519.235,16,19,8,16,19,8,1
235.059,132,50,744.989,19,25,14,19,25,14,1
235.769,118,49,662.536,37,41,23,37,41,23,1
235.952,107,50,603.893,23,26,15,23,26,15,0
235.952,192,50,1083.62,49,58,29,49,58,29,1
239.445,150,51,850.864,28,36,21,28,36,21,0
24.4064,11,10,36.5412,3,3,1,3,3,1,1
24.4064,11,10,36.5412,3,3,1,3,3,1,1
24.4064,11,10,36.5412,1,1,1,1,1,1,0
24.4064,11,10,36.5412,1,1,1,1,1,1,0
24.4064,12,10,39.8631,3,3,1,3,3,1,0
24.4064,12,10,39.8631,3,3,1,3,3,1,0
240.711,97,51,550.225,17,20,8,17,20,8,0
242.461,108,51,612.622,19,26,13,19,26,13,1
243.525,130,51,737.415,29,39,20,29,39,20,0
243.525,163,51,924.605,34,37,19,34,37,19,1
247.527,123,51,697.708,38,42,24,38,42,24,0
248.189,153,50,863.51,26,32,17,26,32,17,0
249.012,116,52,661.251,19,26,13,19,26,13,0
249.012,200,52,1140.09,49,58,29,49,58,29,0
250.117,151,52,860.766,22,28,14,22,28,14,1
251.353,162,52,923.471,27,36,19,27,36,19,0
257.246,156,54,897.762,28,34,17,28,34,17,0
258.704,174,54,1001.35,26,31,15,26,31,15,0
26.0,11,10,36.5412,3,3,1,3,3,1,1
262.237,153,54,880.498,27,35,20,27,35,20,1
263.093,123,55,711.107,16,21,8,16,21,8,1
263.421,113,54,650.302,29,33,17,29,33,17,1
263.421,230,54,1323.62,46,59,33,46,59,33,1
264.734,145,54,834.459,26,35,19,26,35,19,0
269.263,113,56,656.231,22,30,11,22,30,11,1
269.263,217,56,1260.2,54,64,24,54,64,24,1
269.497,145,54,834.459,24,30,16,24,30,16,1
27.1194,17,11,58.8103,4,4,1,4,4,1,0
27.6515,15,11,51.8915,4,4,2,4,4,2,1
270.039,137,56,795.608,28,32,13,28,32,13,1
270.131,135,55,780.484,22,30,17,22,30,17,0
270.131,136,55,786.265,22,30,17,22,30,17,1
271.48,115,55,664.856,21,30,15,21,30,15,0
272.963,213,55,1231.43,47,58,32,47,58,32,0
276.877,128,56,743.341,35,47,20,35,47,20,1
276.877,154,56,894.333,29,40,21,29,40,21,0
276.877,155,56,900.14,29,39,21,29,39,21,1
278.263,120,56,696.883,21,30,15,21,30,15,0
279.188,141,57,822.438,26,34,15,26,34,15,1
279.188,221,57,1289.07,52,62,32,52,62,32,1
28.7549,12,11,41.5132,4,4,1,4,4,1,1
28.7549,15,11,51.8915,3,3,1,3,3,1,1
282.364,160,57,933.262,23,29,15,23,29,15,0
283.567,148,58,866.981,20,27,16,20,27,16,1
286.632,155,57,904.098,33,42,20,33,42,20,1
288.088,143,59,841.218,20,23,17,20,23,17,0
288.186,187,59,1100.05,33,47,26,33,47,26,0
290.159,181,59,1064.76,27,37,20,27,37,20,1
290.477,145,58,849.407,25,34,19,25,34,19,1
292.569,229,59,1347.13,52,62,32,52,62,32,0
294.462,133,60,785.616,26,35,14,26,35,14,0
294.847,130,60,767.896,24,33,13,24,33,13,0
295.185,143,60,844.685,25,31,14,25,31,14,1
295.621,260,60,1535.79,36,44,24,36,44,24,1
302.214,172,61,1020.09,42,52,28,42,52,28,1
302.789,154,61,913.334,22,30,18,22,30,18,0
306.098,186,61,1103.12,44,55,24,44,55,24,0
307.58,169,62,1006.26,33,40,17,33,40,17,0
308.846,192,62,1143.21,36,46,25,36,46,25,1
31.0195,19,12,68.1143,3,3,1,3,3,1,0
311.133,167,61,990.433,34,44,21,34,44,21,1
311.133,168,61,996.364,34,44,21,34,44,21,0
312.916,151,62,899.084,31,40,20,31,40,20,0
314.961,198,63,1183.5,38,49,27,38,49,27,0
316.62,182,62,1083.66,38,49,24,38,49,24,0
317.767,179,63,1069.93,43,52,23,43,52,23,1
317.767,217,63,1297.07,36,47,26,36,47,26,1
32.0,13,12,46.6045,4,4,1,4,4,1,1
32.0,13,12,46.6045,4,4,1,4,4,1,1
32.0,17,12,60.9444,6,7,3,6,7,3,1
32.0,14,12,50.1895,3,3,1,3,3,1,1
320.18,187,64,1122.0,18,24,17,18,24,17,0
320.18,187,64,1122.0,18,24,17,18,24,17,0
322.192,156,63,932.456,32,39,21,32,39,21,0
328.974,147,65,885.288,30,43,19,30,43,19,1
33.2842,13,12,46.6045,3,3,1,3,3,1,0
330.553,267,64,1602.0,70,82,35,70,82,35,1
332.454,217,65,1306.85,42,53,27,42,53,27,1
332.454,354,65,2131.92,67,91,44,67,91,44,0
338.323,160,66,967.103,32,40,22,32,40,22,1
338.323,218,66,1317.68,42,53,27,42,53,27,0
339.697,195,67,1182.89,34,43,19,34,43,19,1
343.368,206,67,1249.61,41,53,28,41,53,28,1
346.193,283,66,1710.56,51,56,24,51,56,24,1
347.504,213,67,1292.08,47,56,26,47,56,26,1
347.504,256,67,1552.92,53,64,37,53,64,37,1
35.6096,18,13,66.6079,4,4,2,4,4,2,0
351.175,204,68,1241.84,31,40,22,31,40,22,0
352.191,219,68,1333.15,39,47,28,39,47,28,1
355.541,165,69,1007.91,28,38,19,28,38,19,1
358.781,285,68,1734.93,51,56,24,51,56,24,0
359.421,195,70,1195.21,42,51,26,42,51,26,1
36.5293,15,13,55.5066,3,3,1,3,3,1,0
36.5293,15,13,55.5066,4,4,1,4,4,1,1
36.5293,15,13,55.5066,4,4,1,4,4,1,1
36.5293,15,13,55.5066,3,3,1,3,3,1,1
36.5293,15,13,55.5066,3,3,1,3,3,1,1
36.5293,17,13,62.9075,3,3,1,3,3,1,1
361.083,208,70,1274.89,50,63,32,50,63,32,0
364.123,218,70,1336.18,33,43,25,33,43,25,0
364.123,219,70,1342.31,33,43,25,33,43,25,1
367.359,270,70,1654.91,55,67,39,55,67,39,0
37.9742,21,13,77.7092,4,5,2,4,5,2,0
37.9742,15,13,55.5066,3,3,1,3,3,1,1
37.9742,15,13,55.5066,3,3,1,3,3,1,0
37.9742,15,13,55.5066,3,3,1,3,3,1,0
371.105,166,71,1020.86,21,21,18,21,21,18,0
375.732,243,71,1494.39,49,58,27,49,58,27,1
378.117,215,72,1326.53,52,53,40,52,53,40,0
378.117,215,72,1326.53,52,53,40,52,53,40,0
379.163,284,72,1752.26,43,57,33,43,57,33,1
380.057,237,73,1466.99,33,35,21,33,35,21,1
381.532,216,72,1332.7,30,39,24,30,39,24,1
382.466,328,73,2030.26,50,69,38,50,69,38,1
384.175,214,73,1324.62,46,62,28,46,62,28,1
384.175,214,73,1324.62,46,62,28,46,62,28,1
385.16,228,73,1411.28,36,47,27,36,47,27,1
388.69,340,74,2111.21,53,74,40,53,74,40,0
39.5098,20,14,76.1471,3,3,1,3,3,1,0
393.336,349,74,2167.1,89,102,47,89,102,47,0
395.672,193,75,1202.16,36,43,25,36,43,25,1
395.672,193,75,1202.16,36,43,25,36,43,25,1
399.333,289,75,1800.13,43,57,33,43,57,33,1
399.333,289,75,1800.13,43,57,33,43,57,33,1
399.333,289,75,1800.13,43,57,33,43,57,33,1
40.139,16,14,60.9177,3,3,1,3,3,1,0
40.139,16,14,60.9177,4,4,1,4,4,1,1
40.139,16,14,60.9177,4,4,1,4,4,1,1
40.139,23,14,87.5692,8,10,5,8,10,5,0
40.139,23,14,87.5692,4,4,2,4,4,2,0
40.139,25,14,95.1839,4,4,2,4,4,2,0
401.947,373,76,2330.48,63,88,40,63,88,40,1
405.39,293,76,1830.64,44,57,34,44,57,34,1
41.2193,18,14,68.5324,5,6,3,5,6,3,0
41.2193,16,14,60.9177,4,4,1,4,4,1,0
41.2193,17,14,64.725,3,3,1,3,3,1,0
41.2193,18,14,68.5324,4,4,2,4,4,2,1
416.799,198,78,1244.51,34,40,23,34,40,23,1
416.799,198,78,1244.51,34,40,23,34,40,23,1
42.8086,17,14,64.725,3,3,1,3,3,1,0
42.8086,19,14,72.3397,3,3,1,3,3,1,1
42.8086,19,14,72.3397,3,3,1,3,3,1,1
42.8086,19,14,72.3397,3,3,1,3,3,1,1
42.8086,19,14,72.3397,3,3,1,3,3,1,1
425.79,300,80,1896.58,66,76,38,66,76,38,0
425.791,253,79,1594.86,43,56,28,43,56,28,1
429.4,194,80,1226.45,18,23,13,18,23,13,1
43.6515,22,15,85.9516,5,5,3,5,5,3,0
432.608,302,81,1914.63,67,78,39,67,78,39,1
433.515,210,79,1323.79,30,49,22,30,49,22,0
439.146,317,81,2009.73,49,65,38,49,65,38,1
44.0391,16,15,62.5103,4,4,1,4,4,1,0
44.0391,16,15,62.5103,4,4,1,4,4,1,0
44.8289,22,15,85.9516,3,3,1,3,3,1,1
44.8289,22,15,85.9516,5,6,3,5,6,3,1
44.8289,18,15,70.324,3,3,1,3,3,1,0
44.8289,23,15,89.8585,4,4,2,4,4,2,0
441.052,258,82,1640.25,50,63,31,50,63,31,0
444.461,199,82,1265.15,42,53,28,42,53,28,1
446.357,259,82,1646.61,45,59,30,45,59,30,0
448.095,267,83,1702.14,51,64,32,51,64,32,0
448.571,269,82,1710.18,46,60,31,46,60,31,1
453.594,328,83,2091.01,49,65,38,49,65,38,0
458.856,284,84,1815.42,39,49,30,39,49,30,1
46.0537,22,15,85.9516,5,6,3,5,6,3,1
46.0537,21,15,82.0447,3,3,1,3,3,1,0
46.0537,19,15,74.2309,3,3,1,3,3,1,0
46.0537,21,15,82.0447,3,3,1,3,3,1,1
46.0537,21,15,82.0447,3,3,1,3,3,1,1
46.0537,21,15,82.0447,3,3,1,3,3,1,1
460.828,242,85,1551.07,49,62,27,49,62,27,1
468.819,339,86,2178.5,57,63,49,57,63,49,1
468.819,339,86,2178.5,57,63,49,57,63,49,1
47.7744,18,15,70.324,5,5,2,5,5,2,0
47.7744,19,15,74.2309,3,3,1,3,3,1,0
47.7744,19,15,74.2309,3,3,1,3,3,1,0
47.7744,19,15,74.2309,3,3,1,3,3,1,0
47.7744,20,15,78.1378,4,4,1,4,4,1,0
47.7744,20,15,78.1378,4,4,1,4,4,1,0
471.555,304,86,1953.58,41,51,32,41,51,32,0
48.1808,20,16,80.0,4,4,2,4,4,2,0
48.1808,30,16,120.0,5,5,3,5,5,3,0
48.1808,23,16,92.0,3,3,1,3,3,1,0
482.043,425,88,2745.26,34,44,29,34,44,29,1
484.44,280,88,1808.64,43,65,34,43,65,34,1
485.212,389,88,2512.72,64,86,41,64,86,41,0
49.6634,33,16,132.0,6,7,5,6,7,5,1
49.6634,35,16,140.0,6,7,5,6,7,5,1
49.6634,20,16,80.0,4,4,1,4,4,1,1
49.6634,25,16,100.0,9,9,3,9,9,3,1
49.6634,26,16,104.0,8,8,3,8,8,3,1
49.6634,20,16,80.0,3,3,1,3,3,1,1
49.6634,26,16,104.0,3,3,1,3,3,1,0
497.5,347,90,2252.67,39,55,30,39,55,30,0
50.1057,21,15,82.0447,5,5,3,5,5,3,1
503.766,209,90,1356.8,55,76,40,55,76,40,0
51.0195,21,16,84.0,3,3,1,3,3,1,0
51.0195,21,16,84.0,3,3,1,3,3,1,0
51.0195,22,16,88.0,4,4,1,4,4,1,0
51.0195,22,16,88.0,4,4,1,4,4,1,0
52.5293,22,17,89.9242,8,8,3,8,8,3,1
52.5293,27,17,110.361,4,4,2,4,4,2,0
52.8606,25,16,100.0,4,4,2,4,4,2,0
52.8606,22,16,88.0,9,10,3,9,10,3,0
52.8606,22,16,88.0,9,10,3,9,10,3,0
522.74,217,93,1419.0,56,77,41,56,77,41,1
522.74,264,93,1726.34,43,56,26,43,56,26,1
522.74,264,93,1726.34,43,56,26,43,56,26,1
522.74,264,93,1726.34,43,56,26,43,56,26,1
53.5635,41,17,167.586,5,5,3,5,5,3,1
53.5635,23,17,94.0117,3,3,1,3,3,1,0
53.5635,21,17,85.8367,8,8,3,8,8,3,1
53.5635,21,17,85.8367,6,7,3,6,7,3,1
53.5635,26,17,106.274,6,7,3,6,7,3,1
530.852,447,95,2936.73,41,52,33,41,52,33,1
530.852,447,95,2936.73,41,52,33,41,52,33,1
530.852,332,95,2181.19,59,83,42,59,83,42,1
530.852,399,95,2621.37,60,74,43,60,74,43,1
538.089,269,96,1771.35,55,65,36,55,65,36,1
538.605,404,96,2660.32,61,75,43,61,75,43,0
538.661,220,95,1445.37,56,78,41,56,78,41,1
54.6292,27,17,110.361,6,7,3,6,7,3,1
54.6292,27,17,110.361,6,7,3,6,7,3,0
541.146,244,92,1591.75,3,3,1,3,3,1,0
544.872,338,97,2230.77,61,86,44,61,86,44,0
56.1057,23,17,94.0117,7,8,4,7,8,4,0
56.1057,28,17,114.449,8,8,3,8,8,3,1
57.2193,35,18,145.947,5,5,3,5,5,3,1
57.2193,38,18,158.457,9,9,5,9,9,5,0
57.7052,27,18,112.588,8,8,3,8,8,3,0
58.5293,36,18,150.117,7,7,4,7,7,4,0
59.7154,26,18,108.418,3,3,1,3,3,1,0
59.7154,26,18,108.418,3,3,1,3,3,1,1
59.7154,29,18,120.928,3,3,1,3,3,1,0
59.7154,27,18,112.588,6,7,3,6,7,3,1
61.303,26,18,108.418,5,5,2,5,5,2,1
61.303,24,18,100.078,3,3,1,3,3,1,1
61.7486,39,19,165.669,7,7,5,7,7,5,0
611.114,391,106,2630.62,63,83,39,63,83,39,1
62.671,30,19,127.438,6,7,3,6,7,3,0
62.671,27,19,114.694,4,4,2,4,4,2,1
63.3582,29,18,120.928,3,3,1,3,3,1,1
63.6155,32,19,135.934,9,10,4,9,10,4,1
63.6155,25,19,106.198,4,5,2,4,5,2,1
63.6155,31,19,131.686,11,12,5,11,12,5,0
64.9126,31,19,131.686,3,3,1,3,3,1,0
64.9126,29,19,123.19,5,6,3,5,6,3,1
640.135,374,109,2531.3,56,66,42,56,66,42,1
650.365,627,111,4260.1,51,61,46,51,61,46,1
654.367,380,111,2581.88,58,70,44,58,70,44,0
66.6034,24,19,101.95,3,3,1,3,3,1,0
66.6034,27,19,114.694,4,5,2,4,5,2,1
66.6034,28,19,118.942,4,5,2,4,5,2,0
67.0195,28,20,121.014,10,11,5,10,11,5,0
67.7572,39,20,168.555,8,10,5,8,10,5,1
