HCPL,HPL,HPV,HVOL,LLOC,LOC,NOS,TLLOC,TLOC,TNOS,Number of Bugs
51.0195,20,16,80.0,4,4,1,4,4,1,0
529.205,274,95,1800.14,43,51,30,43,51,30,1
53.5635,36,17,147.149,9,9,5,9,9,5,0
54.6292,19,17,77.6618,4,4,1,4,4,1,0
57.7052,37,18,154.287,7,7,5,7,7,5,0
57.7052,31,18,129.268,3,3,1,3,3,1,1
598.351,314,104,2103.94,51,63,29,51,63,29,1
643.499,333,111,2262.54,45,58,37,45,58,37,1
665.63,313,113,2134.72,48,54,24,48,54,24,0
70.213,41,20,177.199,7,7,6,7,7,6,0
72.0,25,20,108.048,6,6,3,6,6,3,0
72.1057,42,21,184.477,8,8,6,8,8,6,1
75.6096,36,21,158.123,9,9,5,9,9,5,1
76.635,43,22,191.756,8,8,4,8,8,4,0
81.0733,57,23,257.843,12,12,8,12,12,8,0
92.3203,38,24,174.229,7,7,4,7,7,4,1
92.3203,38,24,174.229,7,7,4,7,7,4,1
98.0482,36,25,167.179,7,7,4,7,7,4,1
98.0482,36,25,167.179,7,7,4,7,7,4,1
99.0587,52,26,244.423,12,12,8,12,12,8,1
448.571,265,82,1684.75,37,47,28,37,47,28,1
368.597,200,71,1229.95,43,57,22,43,57,22,0
279.188,149,57,869.101,37,47,15,37,47,15,1
273.46,147,56,853.681,36,46,15,36,46,15,0
439.315,217,80,1371.86,39,48,27,39,48,27,1
448.571,209,82,1328.73,36,45,22,36,45,22,1
341.259,193,67,1170.76,42,59,22,42,59,22,1
332.454,161,65,969.601,32,44,17,32,44,17,1
305.116,155,61,919.264,31,44,17,31,44,17,1
399.185,167,76,1043.4,25,32,18,25,32,18,1
392.942,214,75,1332.97,48,61,23,48,61,23,0
524.633,261,94,1710.75,58,79,30,58,79,30,1
388.69,182,74,1130.12,31,41,16,39,49,18,0
330.553,179,64,1074.0,27,29,23,27,29,23,0
284.225,135,58,790.827,19,23,10,19,23,10,0
601.16,299,105,2007.56,48,65,36,56,73,38,1
78.2548,41,22,182.837,11,11,7,11,11,7,1
83.6515,42,23,189.99,11,11,7,11,11,7,1
83.6515,42,23,189.99,11,11,7,11,11,7,1
