HCPL,HPL,HPV,HVOL,LLOC,LOC,NOS,TLLOC,TLOC,TNOS,Number of Bugs
106.09,40,27,190.195,13,13,5,13,13,5,0
106.09,40,27,190.195,13,13,4,13,13,4,1
106.09,45,27,213.97,16,18,7,16,18,7,1
106.09,48,27,228.235,9,14,5,9,14,5,1
106.09,40,27,190.195,15,15,6,15,15,6,0
106.09,52,27,247.254,9,9,6,9,9,6,0
106.09,59,27,280.538,8,9,5,8,9,5,1
106.107,39,26,183.317,7,7,2,7,7,2,0
106.107,39,26,183.317,7,7,2,7,7,2,1
106.107,50,26,235.022,14,16,6,14,16,6,1
106.709,53,28,254.79,11,16,7,11,16,7,1
107.02,48,28,230.753,16,18,6,16,18,6,1
107.02,46,28,221.138,9,14,5,9,14,5,1
107.541,46,28,221.138,9,14,5,9,14,5,1
107.541,46,28,221.138,17,22,8,17,22,8,0
107.541,57,28,274.019,13,17,7,13,17,7,0
107.748,40,27,190.195,8,8,1,8,8,1,1
107.748,43,27,204.46,10,12,4,10,12,4,1
107.748,37,27,175.931,10,10,3,10,10,3,0
107.748,37,27,175.931,4,4,1,4,4,1,0
107.748,48,27,228.235,7,10,4,7,10,4,0
107.748,37,27,175.931,6,6,1,6,6,1,0
107.748,44,27,209.215,11,11,5,11,11,5,0
107.748,44,27,209.215,7,7,4,7,7,4,1
107.748,47,27,223.48,12,12,5,12,12,5,1
107.748,42,27,199.705,9,10,3,9,10,3,1
107.748,42,27,199.705,9,10,3,9,10,3,1
107.748,42,27,199.705,8,9,3,8,9,3,1
107.748,47,27,223.48,9,10,4,9,10,4,0
107.748,43,27,204.46,9,10,3,9,10,3,0
107.748,47,27,223.48,7,7,3,7,7,3,0
107.748,53,27,252.009,11,11,6,11,11,6,0
107.748,90,27,427.94,16,21,12,16,21,12,0
108.278,42,28,201.909,14,20,5,14,20,5,0
108.278,44,28,211.524,10,16,5,10,16,5,0
108.278,45,28,216.331,11,15,6,11,15,6,0
108.278,49,28,235.56,11,11,7,11,11,7,1
108.278,58,28,278.827,15,18,5,15,18,5,1
108.278,50,28,240.368,16,18,7,16,18,7,0
108.278,68,28,326.9,13,20,9,13,20,9,0
108.278,39,28,187.487,8,8,1,8,8,1,0
109.24,41,28,197.102,10,12,3,32,36,11,1
109.24,42,28,201.909,11,13,3,11,13,3,0
109.24,51,28,245.175,11,17,4,11,17,4,1
109.24,47,28,225.946,11,12,5,11,12,5,1
109.24,52,28,249.982,9,11,6,9,11,6,1
109.24,53,28,254.79,12,14,7,12,14,7,0
109.24,54,28,259.597,15,17,8,15,17,8,1
109.24,48,28,230.753,9,12,4,9,12,4,0
109.24,48,28,230.753,14,14,5,14,14,5,1
109.24,65,28,312.478,11,11,8,11,11,8,1
109.24,50,28,240.368,12,12,4,12,12,4,1
109.24,61,28,293.249,12,12,6,12,12,6,1
109.24,61,28,293.249,12,12,6,12,12,6,1
109.717,44,27,209.215,8,8,3,8,8,3,1
109.717,52,27,247.254,8,8,5,8,8,5,1
11.6096,6,6,15.5098,4,4,0,4,4,0,0
11.6096,6,6,15.5098,4,4,0,4,4,0,0
11.6096,6,6,15.5098,4,4,0,4,4,0,0
11.6096,6,6,15.5098,4,5,0,4,5,0,0
11.6096,6,6,15.5098,4,5,0,4,5,0,0
110.439,43,28,206.716,7,7,3,7,7,3,1
110.439,41,28,197.102,20,22,7,20,22,7,1
110.439,47,28,225.946,10,12,4,10,12,4,1
110.439,43,28,206.716,7,7,3,7,7,3,0
110.439,44,28,211.524,22,22,7,22,22,7,1
110.439,40,28,192.294,6,6,3,6,6,3,1
110.439,49,28,235.56,13,13,6,13,13,6,1
110.439,53,28,254.79,13,16,8,13,16,8,1
110.439,49,28,235.56,13,13,5,13,13,5,1
110.439,62,28,298.056,19,20,9,19,20,9,0
110.439,61,28,293.249,14,14,7,14,14,7,1
110.439,66,28,317.285,12,13,6,12,13,6,0
111.89,42,28,201.909,8,8,1,8,8,1,1
111.89,41,28,197.102,11,11,5,11,11,5,0
111.89,42,28,201.909,7,7,2,13,13,3,1
111.89,45,28,216.331,7,12,3,7,12,3,0
111.89,38,28,182.679,16,16,4,16,16,4,0
111.89,45,28,216.331,8,12,4,8,12,4,1
111.89,53,28,254.79,9,9,4,9,9,4,0
111.89,55,28,264.405,13,26,7,27,47,10,0
111.89,49,28,235.56,12,13,6,12,13,6,1
111.89,50,28,240.368,10,13,6,10,13,6,0
111.89,51,28,245.175,10,15,6,10,15,6,0
111.89,48,28,230.753,9,9,3,9,9,3,1
111.89,51,28,245.175,7,7,4,7,7,4,0
111.89,60,28,288.441,16,16,7,16,16,7,1
111.906,67,29,325.485,12,12,8,12,12,8,0
111.906,46,29,223.467,14,15,2,14,15,2,0
111.906,69,29,335.201,14,18,10,14,18,10,0
112.106,47,29,228.325,9,14,5,9,14,5,0
112.106,58,29,281.763,14,19,7,14,19,7,0
112.106,62,29,301.195,13,19,8,13,19,8,0
112.106,60,29,291.479,12,12,8,12,12,8,1
112.106,62,29,301.195,12,12,8,12,12,8,0
112.106,45,29,218.609,12,19,6,12,19,6,0
112.506,70,29,340.059,14,14,7,14,14,7,0
112.506,42,29,204.035,8,8,2,8,8,2,1
112.506,49,29,238.041,9,9,5,9,9,5,0
112.506,59,29,286.621,9,9,6,9,9,6,0
112.506,70,29,340.059,10,10,4,10,10,4,1
112.506,86,29,417.786,15,21,11,15,21,11,1
112.506,42,29,204.035,8,8,2,8,8,2,0
113.112,36,29,174.887,10,10,3,10,10,3,0
113.112,44,29,213.751,10,14,4,10,14,4,1
113.112,46,29,223.467,9,12,3,9,12,3,1
113.112,54,29,262.331,11,16,6,11,16,6,0
113.112,47,29,228.325,7,8,4,7,8,4,1
113.112,55,29,267.189,11,18,6,11,18,6,1
113.112,73,29,354.633,17,22,11,17,22,11,1
113.617,49,28,235.56,12,12,2,12,12,2,0
113.617,41,28,197.102,8,8,1,14,14,2,0
113.617,60,28,288.441,20,20,9,20,20,9,0
113.617,74,28,355.744,24,24,11,24,24,11,1
113.93,39,29,189.461,9,9,2,9,9,2,1
113.93,39,29,189.461,9,9,2,9,9,2,1
113.93,39,29,189.461,9,9,2,9,9,2,1
113.93,39,29,189.461,9,9,2,9,9,2,1
113.93,39,29,189.461,9,9,2,9,9,2,1
113.93,39,29,189.461,9,9,2,9,9,2,1
113.93,45,29,218.609,9,14,3,9,14,3,1
113.93,50,29,242.899,8,8,4,8,8,4,1
113.93,46,29,223.467,17,22,7,17,22,7,0
113.93,60,29,291.479,14,20,7,14,20,7,0
113.93,55,29,267.189,10,14,6,10,14,6,1
113.93,55,29,267.189,10,14,6,10,14,6,1
113.93,61,29,296.337,21,22,6,21,22,6,0
113.93,56,29,272.047,16,16,6,16,16,6,0
114.968,44,29,213.751,14,17,5,14,17,5,1
114.968,46,29,223.467,17,17,4,17,17,4,1
114.968,41,29,199.177,6,6,3,6,6,3,0
114.968,42,29,204.035,14,16,5,14,16,5,0
114.968,60,29,291.479,17,18,8,17,18,8,1
114.968,63,29,306.053,16,16,3,16,16,3,1
115.652,49,28,235.56,8,8,3,27,28,6,0
115.652,45,28,216.331,11,13,5,11,13,5,1
115.652,47,28,225.946,11,13,5,11,13,5,1
115.652,47,28,225.946,11,13,5,11,13,5,1
115.652,53,28,254.79,11,12,6,11,12,6,0
115.652,72,28,346.13,10,10,6,10,10,6,1
115.652,85,28,408.625,25,25,10,25,25,10,1
116.239,35,29,170.029,6,6,1,6,6,1,1
116.239,45,29,218.609,12,18,4,12,18,4,1
116.239,45,29,218.609,8,13,4,8,13,4,1
116.239,44,29,213.751,14,24,6,14,24,6,0
116.239,45,29,218.609,15,15,4,15,15,4,1
116.239,46,29,223.467,21,23,8,21,23,8,0
116.239,52,29,252.615,9,14,5,9,14,5,1
116.239,63,29,306.053,10,15,6,10,15,6,0
116.239,53,29,257.473,14,14,6,14,14,6,0
116.239,50,29,242.899,13,13,5,13,13,5,0
117.303,64,30,314.041,11,11,7,11,11,7,0
117.759,46,29,223.467,11,11,4,11,11,4,0
117.759,52,29,252.615,11,11,6,11,11,6,1
117.759,39,29,189.461,15,15,5,15,15,5,0
117.759,52,29,252.615,10,10,5,10,10,5,1
117.759,67,29,325.485,14,15,3,14,15,3,1
117.759,46,29,223.467,18,18,6,18,18,6,0
118.039,52,28,249.982,12,12,5,12,12,5,1
118.078,51,30,250.251,14,17,6,14,17,6,1
118.078,54,30,264.972,11,14,7,11,14,7,1
118.078,57,30,279.693,13,14,8,13,14,8,0
118.078,50,30,245.345,7,7,2,7,7,2,1
118.078,42,30,206.089,7,7,2,7,7,2,1
118.078,42,30,206.089,7,7,2,7,7,2,1
118.078,42,30,206.089,7,7,2,7,7,2,1
118.764,37,30,181.555,8,11,2,8,11,2,0
118.764,40,30,196.276,6,6,2,6,6,2,0
118.764,40,30,196.276,6,6,2,6,6,2,0
118.764,45,30,220.81,10,15,5,10,15,5,0
118.764,46,30,225.717,10,15,5,10,15,5,1
118.764,58,30,284.6,13,19,6,13,19,6,1
118.764,61,30,299.32,14,20,7,14,20,7,1
118.764,58,30,284.6,16,18,7,16,18,7,1
118.764,41,30,201.183,6,6,2,6,6,2,1
118.764,41,30,201.183,6,6,2,6,6,2,1
118.764,41,30,201.183,6,6,2,6,6,2,1
118.764,44,30,215.903,9,9,2,9,9,2,0
119.552,50,29,242.899,12,12,2,12,12,2,1
119.552,49,29,238.041,7,7,3,7,7,3,1
119.552,48,29,233.183,12,14,5,12,14,5,1
119.552,57,29,276.905,16,17,7,16,17,7,0
119.552,62,29,301.195,11,11,6,11,11,6,1
119.658,45,30,220.81,14,17,5,14,17,5,0
119.658,46,30,225.717,7,7,4,7,7,4,0
119.658,46,30,225.717,6,6,3,6,6,3,1
119.658,46,30,225.717,16,20,6,16,20,6,1
119.658,46,30,225.717,14,14,6,14,14,6,1
119.658,62,30,304.227,14,21,7,14,21,7,0
119.658,60,30,294.413,17,17,5,17,17,5,0
119.658,67,30,328.762,12,15,8,12,15,8,0
119.658,47,30,230.624,13,14,5,13,14,5,0
12.7549,7,7,19.6515,4,4,0,4,4,0,0
12.7549,7,7,19.6515,4,4,0,4,4,0,0
12.7549,9,7,25.2662,4,4,1,4,4,1,0
12.7549,10,7,28.0735,4,4,1,4,4,1,0
120.768,57,30,279.693,11,12,4,11,12,4,0
120.768,43,30,210.996,9,9,3,9,9,3,1
120.768,47,30,230.624,6,7,2,6,7,2,0
120.768,50,30,245.345,10,12,4,10,12,4,0
120.768,53,30,260.065,9,14,5,9,14,5,0
120.768,55,30,269.879,9,14,5,9,14,5,1
120.768,57,30,279.693,12,16,7,12,16,7,1
120.768,58,30,284.6,13,18,8,13,18,8,0
120.768,50,30,245.345,13,13,5,13,13,5,1
120.768,57,30,279.693,10,10,6,10,10,6,0
120.768,63,30,309.134,15,22,7,15,22,7,1
120.768,55,30,269.879,14,17,8,14,17,8,0
120.768,70,30,343.482,13,17,9,13,17,9,0
120.851,61,28,293.249,20,20,7,20,20,7,1
121.649,58,29,281.763,9,14,5,9,14,5,1
122.107,45,30,220.81,12,14,5,12,14,5,1
122.107,71,30,348.389,14,17,8,14,17,8,0
122.107,40,30,196.276,15,15,5,15,15,5,1
122.107,40,30,196.276,15,15,5,15,15,5,1
122.107,52,30,255.158,9,14,5,9,14,5,1
122.107,63,30,309.134,20,21,7,20,21,7,0
122.107,56,30,274.786,10,15,6,10,15,6,1
122.107,64,30,314.041,8,9,5,8,9,5,0
122.603,40,31,198.168,9,9,2,9,9,2,0
122.79,65,31,322.023,13,15,9,13,15,9,1
122.79,67,31,331.931,13,15,9,13,15,9,0
122.79,40,31,198.168,8,8,1,8,8,1,0
123.164,53,31,262.572,10,15,6,10,15,6,1
123.164,53,31,262.572,9,17,5,9,17,5,0
123.164,59,31,292.298,10,10,5,10,10,5,0
123.164,72,31,356.702,11,15,4,11,15,4,0
123.164,67,31,331.931,20,22,10,20,22,10,1
123.693,40,30,196.276,13,13,3,39,43,9,1
123.693,56,30,274.786,8,8,2,8,8,2,0
123.693,54,30,264.972,10,11,4,10,11,4,1
123.693,44,30,215.903,13,13,7,13,13,7,1
123.693,55,30,269.879,10,11,4,10,11,4,1
123.693,51,30,250.251,10,10,4,10,10,4,1
123.693,53,30,260.065,20,21,9,20,21,9,1
123.693,55,30,269.879,10,10,5,10,10,5,0
123.693,54,30,264.972,9,9,5,9,9,5,1
123.73,47,31,232.847,10,15,5,10,15,5,1
123.73,49,31,242.756,10,10,3,10,10,3,0
123.73,47,31,232.847,10,15,5,10,15,5,1
123.73,56,31,277.435,9,16,6,9,16,6,0
123.73,64,31,317.069,14,27,8,14,27,8,0
123.73,60,31,297.252,13,21,6,13,21,6,1
123.73,77,31,381.473,15,15,9,15,15,9,0
123.73,76,31,376.519,17,22,11,17,22,11,1
124.211,60,28,288.441,16,17,7,16,17,7,1
124.492,44,31,217.985,8,8,1,8,8,1,1
124.492,44,31,217.985,8,8,1,8,8,1,1
124.492,40,31,198.168,8,8,2,8,8,2,0
124.492,52,31,257.618,11,12,7,11,12,7,1
124.492,54,31,267.527,9,17,5,9,17,5,1
124.492,52,31,257.618,17,17,8,17,17,8,1
124.492,63,31,312.114,14,20,7,14,20,7,1
124.492,75,31,371.565,15,16,5,15,16,5,1
125.458,41,31,203.122,14,14,3,14,14,3,0
125.458,48,31,237.801,12,14,4,24,26,6,0
125.458,61,31,302.206,12,12,8,12,12,8,1
125.458,55,31,272.481,14,15,6,14,15,6,0
125.458,58,31,287.343,13,13,5,13,13,5,0
125.549,47,30,230.624,8,9,4,8,9,4,1
125.549,48,30,235.531,10,10,5,10,10,5,0
125.549,68,30,333.669,10,15,6,10,15,6,1
126.637,45,31,222.939,9,9,3,9,9,3,0
126.637,47,31,232.847,17,17,6,17,17,6,1
126.637,58,31,287.343,11,16,5,11,16,5,1
126.637,47,31,232.847,9,9,2,9,9,2,0
126.637,53,31,262.572,14,15,7,14,15,7,1
126.637,61,31,302.206,13,18,6,13,18,6,0
126.637,63,31,312.114,13,18,6,13,18,6,1
126.637,86,31,426.061,15,17,7,15,17,7,1
126.637,51,31,252.664,12,14,3,12,14,3,1
127.706,44,30,215.903,9,9,4,9,9,4,1
127.706,47,30,230.624,13,13,3,13,13,3,0
127.706,49,30,240.438,12,12,3,12,12,3,1
127.706,63,30,309.134,14,17,3,14,17,3,1
128.0,60,32,300.0,14,19,8,14,19,8,1
128.0,71,32,355.0,15,15,8,15,15,8,0
128.042,52,31,257.618,24,24,8,24,24,8,1
128.042,45,31,222.939,8,9,2,14,15,3,0
128.042,58,31,287.343,10,15,6,10,15,6,1
128.042,52,31,257.618,9,10,2,9,10,2,1
128.042,55,31,272.481,17,17,7,17,17,7,0
128.042,45,31,222.939,16,16,5,16,16,5,0
128.042,55,31,272.481,14,14,9,14,14,9,0
128.042,58,31,287.343,9,9,6,9,9,6,1
128.042,64,31,317.069,21,21,7,21,21,7,1
128.09,46,32,230.0,8,8,1,8,8,1,0
128.09,47,32,235.0,11,11,2,11,11,2,0
128.09,74,32,370.0,9,13,4,9,13,4,0
128.09,89,32,445.0,15,21,11,15,21,11,0
128.362,55,32,275.0,12,16,7,12,16,7,1
128.362,52,32,260.0,12,17,5,12,17,5,0
128.816,51,32,255.0,9,15,5,9,15,5,1
128.816,56,32,280.0,10,15,6,10,15,6,0
128.816,54,32,270.0,13,13,3,13,13,3,0
128.816,80,32,400.0,17,26,13,17,26,13,0
129.458,59,32,295.0,12,18,4,12,18,4,0
129.458,66,32,330.0,18,19,9,18,19,9,0
129.458,63,32,315.0,11,12,7,11,12,7,1
129.458,66,32,330.0,12,12,6,12,12,6,1
129.691,45,31,222.939,8,8,3,14,14,4,0
129.691,51,31,252.664,10,14,5,10,14,5,1
129.691,56,31,277.435,9,9,4,9,9,4,1
129.691,57,31,282.389,12,13,6,26,28,10,1
129.691,49,31,242.756,16,24,6,16,24,6,0
129.691,58,31,287.343,9,9,6,9,9,6,1
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,1
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,5,5,1,5,5,1,0
13.6096,7,7,19.6515,4,4,1,4,4,1,0
13.6096,9,7,25.2662,5,5,1,5,5,1,0
13.6096,9,7,25.2662,5,5,1,5,5,1,0
130.211,48,30,235.531,19,19,7,19,19,7,1
130.292,49,32,245.0,14,14,6,14,14,6,1
130.292,51,32,255.0,5,5,2,5,5,2,0
130.292,59,32,295.0,10,13,7,10,13,7,0
130.292,65,32,325.0,20,22,8,20,22,8,0
131.327,51,32,255.0,11,12,5,11,12,5,1
131.327,53,32,265.0,21,22,8,21,22,8,1
131.327,53,32,265.0,15,19,6,15,19,6,1
131.327,61,32,305.0,9,10,5,9,10,5,0
131.327,50,32,250.0,9,10,3,53,54,22,1
131.327,55,32,275.0,11,11,5,11,11,5,1
131.327,57,32,285.0,18,18,9,18,18,9,0
131.327,62,32,310.0,15,16,6,15,16,6,1
131.327,69,32,345.0,13,18,9,13,18,9,1
131.327,55,32,275.0,16,16,7,16,16,7,0
131.327,59,32,295.0,16,16,6,16,16,6,1
131.327,83,32,415.0,15,23,11,15,23,11,1
131.327,68,32,340.0,9,10,5,9,10,5,1
131.327,97,32,485.0,14,22,11,14,22,11,1
131.606,59,31,292.298,11,16,6,11,16,6,1
132.571,49,32,245.0,12,12,3,12,12,3,1
132.571,55,32,275.0,14,15,7,14,15,7,0
132.571,62,32,310.0,13,13,6,13,13,6,1
132.571,56,32,280.0,18,19,8,18,19,8,1
132.571,67,32,335.0,18,21,8,18,21,8,1
132.571,56,32,280.0,15,17,7,15,17,7,1
132.571,66,32,330.0,15,16,8,15,16,8,0
133.487,66,33,332.93,16,21,10,16,21,10,0
133.487,45,33,226.998,9,9,2,9,9,2,0
133.487,51,33,257.264,10,14,5,10,14,5,1
133.662,56,33,282.486,16,18,6,16,18,6,0
133.821,53,31,262.572,19,19,6,19,19,6,1
134.014,47,33,237.087,9,9,2,9,9,2,1
134.014,58,33,292.575,10,16,6,10,16,6,0
134.014,72,33,363.196,13,13,7,13,13,7,1
134.014,79,33,398.507,16,20,12,16,20,12,0
134.039,60,32,300.0,10,13,4,10,13,4,1
134.039,51,32,255.0,12,12,4,12,12,4,1
134.039,55,32,275.0,8,10,4,8,10,4,1
134.039,55,32,275.0,8,10,4,8,10,4,1
134.039,62,32,310.0,14,15,7,14,15,7,0
134.039,73,32,365.0,13,18,9,13,18,9,1
134.039,81,32,405.0,21,21,10,21,21,10,0
134.544,78,33,393.463,12,21,1,12,21,1,1
134.544,74,33,373.285,13,22,8,13,22,8,1
134.544,62,33,312.752,13,21,6,13,21,6,1
134.544,75,33,378.33,14,15,11,14,15,11,1
135.258,50,33,252.22,10,14,4,10,14,4,1
135.258,64,33,322.841,13,19,5,13,19,5,1
135.748,51,32,255.0,12,15,3,12,15,3,0
135.748,47,32,235.0,16,19,6,16,19,6,1
135.748,47,32,235.0,16,19,6,16,19,6,1
135.748,46,32,230.0,10,12,4,10,12,4,0
135.748,56,32,280.0,9,9,5,9,9,5,1
135.748,58,32,290.0,15,15,3,15,15,3,1
135.748,58,32,290.0,13,24,6,13,24,6,1
135.748,53,32,265.0,10,11,4,10,11,4,1
136.161,51,33,257.264,10,11,3,10,11,3,1
136.161,62,33,312.752,10,15,6,10,15,6,0
136.161,71,33,358.152,18,21,9,18,21,9,0
137.261,47,33,237.087,14,15,4,14,15,4,1
137.261,47,33,237.087,14,15,4,14,15,4,0
137.261,60,33,302.664,20,24,9,20,24,9,0
137.261,63,33,317.797,13,15,8,13,15,8,1
137.261,61,33,307.708,11,11,5,11,11,5,0
137.261,66,33,332.93,25,30,11,25,30,11,1
137.261,67,33,337.974,14,21,9,14,21,9,1
137.261,58,33,292.575,12,12,6,12,12,6,1
137.721,59,32,295.0,9,9,3,9,9,3,0
137.721,58,32,290.0,13,13,5,13,13,5,1
137.721,61,32,305.0,8,9,5,8,9,5,1
137.721,61,32,305.0,20,23,6,20,23,6,0
137.721,61,32,305.0,20,23,6,20,23,6,0
138.568,48,33,242.131,14,15,4,14,15,4,0
138.568,49,33,247.175,10,11,4,10,11,4,1
138.568,71,33,358.152,19,22,9,19,22,9,1
138.568,71,33,358.152,15,18,10,15,18,10,0
138.568,100,33,504.439,21,24,14,21,24,14,1
138.974,52,34,264.548,15,15,3,15,15,3,0
139.059,63,34,320.51,15,21,8,15,21,8,1
139.059,69,34,351.035,16,16,7,16,16,7,0
139.059,81,34,412.085,12,19,8,12,19,8,1
139.059,65,34,330.685,18,18,8,18,18,8,1
139.314,73,34,371.385,18,20,9,18,20,9,1
139.742,50,34,254.373,10,15,4,10,15,4,1
139.742,58,34,295.073,10,15,6,10,15,6,1
139.742,67,34,340.86,13,19,4,13,19,4,0
139.742,67,34,340.86,13,19,4,13,19,4,0
139.742,68,34,345.947,15,21,10,15,21,10,1
139.742,67,34,340.86,19,25,9,19,25,9,1
139.992,67,32,335.0,20,21,8,20,21,8,1
140.096,54,33,272.397,10,10,4,10,10,4,1
140.096,57,33,287.53,8,8,4,8,8,4,1
140.096,62,33,312.752,12,17,6,12,17,6,0
140.096,60,33,302.664,15,15,3,15,15,3,0
140.096,72,33,363.196,17,18,4,17,18,4,0
140.344,74,34,376.472,19,20,9,19,20,9,1
140.344,68,34,345.947,17,17,9,17,17,9,0
141.127,40,34,203.499,8,8,1,8,8,1,0
141.127,67,34,340.86,10,10,6,24,26,7,0
141.127,80,34,406.997,11,16,7,11,16,7,1
141.127,61,34,310.335,11,17,6,11,17,6,1
141.127,61,34,310.335,10,16,6,10,16,6,1
