HCPL,HPL,HPV,HVOL,LLOC,LOC,NOS,TLLOC,TLOC,TNOS,Number of Bugs
11.6096,6,6,15.5098,3,3,1,3,3,1,0
11.6096,7,6,18.0947,3,3,1,3,3,1,0
110.439,54,28,259.597,10,13,7,10,13,7,0
110.439,45,28,216.331,11,11,4,30,30,14,0
110.439,53,28,254.79,15,15,8,15,15,8,1
110.439,54,28,259.597,14,14,7,14,14,7,0
110.439,54,28,259.597,14,14,7,14,14,7,0
110.439,53,28,254.79,13,13,6,13,13,6,1
110.439,87,28,418.24,24,26,12,24,26,12,0
110.439,65,28,312.478,20,22,9,20,22,9,0
110.439,65,28,312.478,20,22,9,20,22,9,0
111.89,49,28,235.56,17,17,8,17,17,8,1
111.89,54,28,259.597,15,15,9,15,15,9,0
111.89,55,28,264.405,15,15,9,15,15,9,0
111.89,60,28,288.441,13,13,8,13,13,8,1
111.89,54,28,259.597,12,12,5,12,12,5,0
111.89,54,28,259.597,10,10,5,10,10,5,0
111.89,58,28,278.827,14,15,9,14,15,9,0
111.89,67,28,322.093,15,15,8,15,15,8,0
112.106,44,29,213.751,11,11,8,11,11,8,0
113.112,64,29,310.911,17,18,11,17,18,11,0
113.617,49,28,235.56,10,12,6,20,22,10,0
113.617,53,28,254.79,15,15,5,15,15,5,0
113.617,58,28,278.827,14,15,8,14,15,8,0
113.617,125,28,600.919,29,29,17,29,29,17,1
113.93,52,29,252.615,18,18,5,18,18,5,0
113.93,53,29,257.473,12,12,4,22,22,7,0
113.93,53,29,257.473,12,12,4,22,22,7,0
113.93,59,29,286.621,15,15,7,15,15,7,1
113.93,61,29,296.337,16,16,5,16,16,5,0
113.93,61,29,296.337,14,14,5,14,14,5,1
113.93,66,29,320.627,17,18,8,17,18,8,0
114.968,54,29,262.331,7,7,4,7,7,4,0
114.968,58,29,281.763,16,16,8,16,16,8,0
114.968,53,29,257.473,19,19,9,24,24,11,1
114.968,54,29,262.331,18,18,9,23,23,11,0
114.968,59,29,286.621,19,19,10,24,24,12,1
114.968,61,29,296.337,22,22,7,22,22,7,0
114.968,64,29,310.911,18,18,6,18,18,6,1
114.968,79,29,383.781,13,16,6,18,21,7,0
114.968,81,29,393.496,19,19,12,19,19,12,1
114.968,98,29,476.082,23,23,8,23,23,8,0
114.968,98,29,476.082,23,23,8,23,23,8,0
115.652,64,28,307.671,11,11,5,11,11,5,0
116.239,49,29,238.041,17,17,8,17,17,8,0
116.239,51,29,247.757,15,16,7,15,16,7,0
116.239,51,29,247.757,15,16,7,15,16,7,1
116.239,64,29,310.911,14,16,8,14,16,8,0
116.239,57,29,276.905,12,12,9,12,12,9,0
116.239,57,29,276.905,11,11,9,11,11,9,1
117.303,48,30,235.531,10,10,3,10,10,3,0
117.303,48,30,235.531,10,10,3,10,10,3,0
117.593,67,30,328.762,12,12,7,12,12,7,1
117.593,67,30,328.762,14,14,7,14,14,7,0
117.593,52,30,255.158,16,16,8,16,16,8,0
117.593,88,30,431.806,24,24,14,24,24,14,1
117.593,181,30,888.147,46,46,24,46,46,24,0
117.759,69,29,335.201,23,27,7,88,95,25,1
117.759,41,29,199.177,10,10,4,10,10,4,0
117.759,61,29,296.337,14,14,8,14,14,8,0
117.759,57,29,276.905,14,14,9,14,14,9,0
117.759,59,29,286.621,15,15,8,15,15,8,0
118.078,73,30,358.203,17,17,8,17,17,8,1
118.078,73,30,358.203,17,17,8,17,17,8,1
118.078,85,30,417.086,24,24,10,24,24,10,0
118.078,100,30,490.689,20,26,13,20,26,13,1
118.764,67,30,328.762,10,10,7,10,10,7,0
119.552,54,29,262.331,15,16,7,15,16,7,0
119.552,73,29,354.633,16,16,8,16,16,8,0
119.552,73,29,354.633,13,13,8,15,15,8,1
119.658,65,30,318.948,16,16,6,16,16,6,0
119.658,71,30,348.389,13,13,9,13,13,9,0
119.658,71,30,348.389,13,13,9,13,13,9,0
119.658,72,30,353.296,19,19,7,19,19,7,0
119.658,84,30,412.179,23,24,15,23,24,15,0
119.658,72,30,353.296,18,19,8,18,19,8,0
12.7549,8,7,22.4588,3,3,0,3,3,0,0
12.7549,8,7,22.4588,3,3,0,3,3,0,0
120.768,57,30,279.693,20,25,7,20,25,7,0
121.649,65,29,315.769,8,8,5,8,8,5,0
122.107,53,30,260.065,16,21,6,16,21,6,1
122.107,71,30,348.389,16,16,9,16,16,9,1
122.107,105,30,515.224,23,27,15,23,27,15,0
122.107,292,30,1432.81,60,78,34,60,78,34,1
122.79,68,31,336.885,16,16,7,16,16,7,1
122.79,68,31,336.885,16,16,7,16,16,7,1
122.79,57,31,282.389,12,12,5,12,12,5,0
122.79,57,31,282.389,12,12,5,12,12,5,0
122.79,93,31,460.74,31,31,15,31,31,15,0
123.164,65,31,322.023,17,17,8,17,17,8,0
123.164,48,31,237.801,12,12,9,12,12,9,1
123.693,56,30,274.786,8,8,5,8,8,5,0
123.693,63,30,309.134,15,15,8,15,15,8,0
123.693,63,30,309.134,15,15,8,15,15,8,0
123.693,53,30,260.065,14,15,6,14,15,6,0
123.693,64,30,314.041,12,13,8,12,13,8,0
123.693,134,30,657.523,34,35,19,34,35,19,0
123.73,56,31,277.435,9,9,5,9,9,5,0
123.73,81,31,401.29,24,24,11,24,24,11,0
123.73,81,31,401.29,24,24,11,24,24,11,0
123.73,109,31,540.007,26,27,14,26,27,14,0
124.492,64,31,317.069,18,18,10,18,18,10,1
124.492,68,31,336.885,14,14,8,61,61,28,0
124.492,54,31,267.527,13,15,2,13,15,2,0
124.492,54,31,267.527,12,13,2,12,13,2,0
124.492,54,31,267.527,10,11,2,10,11,2,1
124.492,54,31,267.527,10,11,2,10,11,2,1
124.492,72,31,356.702,11,11,6,11,11,6,0
124.492,77,31,381.473,16,16,10,16,16,10,0
124.492,76,31,376.519,12,12,7,12,12,7,0
124.492,102,31,505.328,23,23,14,23,23,14,1
125.458,46,31,227.893,15,15,4,26,26,7,0
125.458,60,31,297.252,17,17,8,17,17,8,0
125.458,60,31,297.252,15,15,8,15,15,8,0
125.458,69,31,341.84,20,20,8,20,20,8,0
125.458,76,31,376.519,22,22,11,22,22,11,0
125.458,79,31,391.382,15,15,9,15,15,9,0
125.549,50,30,245.345,13,13,5,219,257,117,0
125.549,54,30,264.972,14,14,6,14,14,6,0
125.549,54,30,264.972,14,14,6,14,14,6,0
125.549,77,30,377.831,19,19,9,19,19,9,0
125.549,59,30,289.507,20,20,4,20,20,4,0
126.637,55,31,272.481,13,13,5,13,13,5,0
126.637,57,31,282.389,13,13,5,57,57,14,0
126.637,60,31,297.252,11,12,5,11,12,5,0
126.637,63,31,312.114,22,22,11,31,31,15,0
126.637,75,31,371.565,18,20,8,18,20,8,1
126.637,76,31,376.519,18,20,8,18,20,8,0
126.637,76,31,376.519,18,20,8,18,20,8,0
126.637,62,31,307.16,20,20,8,20,20,8,0
126.637,62,31,307.16,19,19,8,19,19,8,1
126.637,78,31,386.427,18,20,8,18,20,8,0
126.637,75,31,371.565,12,14,5,12,14,5,0
126.637,75,31,371.565,12,14,5,12,14,5,0
126.637,100,31,495.42,28,28,14,28,28,14,1
126.637,107,31,530.099,32,33,14,32,33,14,0
128.0,83,32,415.0,22,22,12,22,22,12,0
128.042,55,31,272.481,10,10,7,10,10,7,1
128.816,57,32,285.0,9,9,5,9,9,5,0
128.816,56,32,280.0,12,12,2,12,12,2,0
128.816,56,32,280.0,9,9,2,9,9,2,0
128.816,71,32,355.0,16,16,8,16,16,8,1
128.816,104,32,520.0,33,35,14,33,35,14,0
128.816,104,32,520.0,33,35,14,33,35,14,0
129.458,57,32,285.0,10,10,5,10,10,5,0
129.458,84,32,420.0,22,22,11,22,22,11,0
129.458,90,32,450.0,11,11,7,11,11,7,0
129.458,111,32,555.0,27,27,15,27,27,15,1
13.6096,7,7,19.6515,4,4,1,4,4,1,0
13.6096,7,7,19.6515,4,4,1,4,4,1,0
13.6096,7,7,19.6515,4,4,1,4,4,1,0
13.6096,7,7,19.6515,4,5,1,4,5,1,1
13.6096,7,7,19.6515,3,3,1,3,3,1,0
13.6096,7,7,19.6515,3,3,1,3,3,1,0
13.6096,7,7,19.6515,3,3,1,3,3,1,0
13.6096,8,7,22.4588,4,4,1,4,4,1,0
130.292,74,32,370.0,18,19,9,18,19,9,0
130.292,76,32,380.0,20,20,12,20,20,12,0
131.327,63,32,315.0,16,16,7,16,16,7,0
131.327,63,32,315.0,14,14,7,14,14,7,1
132.571,54,32,270.0,14,14,7,14,14,7,0
132.571,60,32,300.0,14,14,8,14,14,8,0
132.571,64,32,320.0,18,20,10,18,20,10,0
132.571,70,32,350.0,16,16,11,16,16,11,0
132.571,60,32,300.0,16,16,8,16,16,8,0
133.487,81,33,408.596,16,16,8,16,16,8,0
133.662,77,33,388.418,17,17,8,17,17,8,0
133.662,77,33,388.418,17,17,8,17,17,8,0
133.662,72,33,363.196,21,21,11,21,21,11,1
133.662,148,33,746.57,63,63,32,63,63,32,0
133.662,150,33,756.659,63,63,32,63,63,32,1
134.039,60,32,300.0,14,14,7,14,14,7,0
134.039,74,32,370.0,16,19,10,16,19,10,0
134.544,58,33,292.575,10,10,5,10,10,5,0
134.544,69,33,348.063,20,20,11,20,20,11,0
134.544,69,33,348.063,14,15,7,14,15,7,0
134.544,105,33,529.661,28,33,14,28,33,14,0
134.544,115,33,580.105,27,27,16,27,27,16,0
134.544,154,33,776.837,37,37,19,37,37,19,0
134.544,154,33,776.837,37,37,19,37,37,19,0
135.258,82,33,413.64,16,16,10,16,16,10,0
135.748,62,32,310.0,11,12,6,16,17,8,0
136.161,71,33,358.152,13,13,8,13,13,8,1
136.161,78,33,393.463,27,27,11,27,27,11,1
136.161,82,33,413.64,15,16,10,15,16,10,0
137.261,88,33,443.907,15,17,11,15,17,11,1
137.261,65,33,327.886,17,17,7,17,17,7,0
137.261,65,33,327.886,15,15,7,15,15,7,1
138.568,73,33,368.241,22,22,14,22,22,14,1
138.568,83,33,418.685,17,17,8,17,17,8,0
138.974,70,34,356.122,20,20,7,24,24,8,0
138.974,70,34,356.122,20,20,7,24,24,8,0
139.314,56,34,284.898,13,13,8,13,13,8,0
139.314,83,34,422.259,13,13,13,13,13,13,0
139.742,72,34,366.297,20,29,15,20,29,15,1
139.742,81,34,412.085,28,33,14,28,33,14,0
139.742,75,34,381.56,22,22,9,22,22,9,0
139.742,89,34,452.784,24,24,12,24,24,12,1
140.096,68,33,343.019,14,16,8,14,16,8,0
140.096,74,33,373.285,22,22,14,22,22,14,0
140.344,74,34,376.472,17,17,11,17,17,11,1
140.344,78,34,396.822,17,17,11,17,17,11,0
140.344,88,34,447.697,19,19,12,19,19,12,0
140.344,157,34,798.732,19,19,2,19,19,2,0
140.344,159,34,808.907,19,19,2,19,19,2,1
141.127,70,34,356.122,17,17,8,65,65,31,0
141.127,97,34,493.484,27,28,16,27,28,16,1
141.127,313,34,1592.38,69,87,38,69,87,38,0
142.096,65,34,330.685,14,16,9,14,16,9,0
142.096,65,34,330.685,14,16,9,14,16,9,0
142.096,59,34,300.16,10,10,5,10,10,5,0
142.096,59,34,300.16,13,13,5,13,13,5,0
142.096,72,34,366.297,19,20,10,19,20,10,0
142.096,79,34,401.91,15,15,10,15,15,10,0
142.096,85,34,432.434,24,25,13,24,25,13,1
142.096,93,34,473.134,27,28,14,27,28,14,0
143.258,72,34,366.297,10,12,6,10,12,6,1
143.258,73,34,371.385,20,22,11,20,22,11,0
143.258,81,34,412.085,16,16,8,16,16,8,0
143.258,91,34,462.959,15,17,11,15,17,11,0
143.258,92,34,468.047,25,26,12,25,26,12,0
143.258,69,34,351.035,17,17,8,17,17,8,0
143.258,69,34,351.035,14,14,8,14,14,8,1
144.626,66,34,335.773,22,42,9,22,42,9,1
144.626,74,34,376.472,19,21,10,19,21,10,0
144.626,89,34,452.784,22,22,12,22,22,12,1
144.626,89,34,452.784,16,17,9,16,17,9,0
144.711,73,35,374.438,10,10,6,10,10,6,0
144.711,73,35,374.438,10,10,6,10,10,6,0
144.711,116,35,594.997,33,33,17,33,33,17,0
144.711,118,35,605.255,33,33,17,33,33,17,1
144.711,109,35,559.092,24,30,18,24,30,18,0
145.042,79,35,405.213,26,35,17,26,35,17,1
145.042,103,35,528.316,34,36,18,34,36,18,1
145.042,103,35,528.316,34,36,18,34,36,18,1
145.542,73,35,374.438,20,21,12,20,21,12,1
145.542,79,35,405.213,18,18,11,18,18,11,1
146.211,61,34,310.335,13,14,6,13,14,6,0
146.211,76,34,386.647,16,19,10,16,19,10,0
146.213,83,35,425.73,24,28,8,89,96,26,0
146.213,94,35,482.153,20,20,13,20,20,13,0
146.213,89,35,456.506,20,20,11,20,20,11,0
146.213,78,35,400.084,25,27,8,25,27,8,0
146.213,78,35,400.084,25,27,8,25,27,8,0
147.061,87,35,446.248,20,20,10,20,20,10,0
147.061,87,35,446.248,20,20,10,20,20,10,0
147.061,87,35,446.248,15,20,10,15,20,10,1
147.061,92,35,471.894,25,26,14,25,26,14,0
148.093,66,35,338.533,15,15,6,15,15,6,0
148.093,82,35,420.601,20,20,11,20,20,11,0
148.093,82,35,420.601,20,20,11,20,20,11,0
148.093,82,35,420.601,18,18,11,18,18,11,1
148.093,82,35,420.601,18,18,11,18,18,11,1
149.316,58,35,297.498,11,11,4,11,11,4,1
149.316,58,35,297.498,11,11,4,11,11,4,1
149.316,80,35,410.343,19,19,11,19,19,11,0
149.316,85,35,435.989,17,17,8,17,17,8,0
149.316,85,35,435.989,17,17,8,17,17,8,0
149.316,71,35,364.179,17,17,8,17,17,8,0
149.316,71,35,364.179,15,15,8,15,15,8,1
15.5098,7,7,19.6515,4,4,1,4,4,1,0
15.5098,7,7,19.6515,4,4,1,4,4,1,0
15.5098,7,7,19.6515,4,4,1,4,4,1,0
15.5098,8,7,22.4588,6,6,1,22,24,8,1
15.5098,8,7,22.4588,5,5,1,59,65,24,0
15.5098,8,7,22.4588,5,5,1,45,50,15,1
150.117,76,36,392.914,11,11,5,11,11,5,0
150.842,80,36,413.594,18,18,11,18,18,11,0
150.842,96,36,496.313,31,34,10,31,34,10,0
151.41,78,36,403.254,21,30,16,21,30,16,0
151.41,80,36,413.594,21,21,6,21,21,6,0
151.41,114,36,589.371,39,50,21,39,50,21,0
152.148,85,36,439.444,23,24,13,23,24,13,0
152.148,101,36,522.162,21,21,13,21,21,13,1
152.148,102,36,527.332,19,23,10,19,23,10,0
152.382,80,35,410.343,22,23,10,22,23,10,0
152.382,80,35,410.343,21,22,10,21,22,10,0
153.059,93,36,480.803,20,20,10,20,20,10,1
153.059,93,36,480.803,20,20,10,20,20,10,1
153.059,95,36,491.143,26,30,11,26,30,11,0
153.059,95,36,491.143,26,30,11,26,30,11,0
153.059,95,36,491.143,25,29,11,25,29,11,1
153.059,95,36,491.143,25,29,11,25,29,11,1
153.059,100,36,516.992,22,22,13,22,22,13,0
153.059,100,36,516.992,22,22,13,22,22,13,0
154.15,74,36,382.574,20,21,11,36,37,20,0
154.15,77,36,398.084,20,22,7,20,22,7,0
154.15,78,36,403.254,20,22,7,20,22,7,0
154.15,95,36,491.143,31,32,12,31,32,12,1
154.15,105,36,542.842,25,27,15,25,27,15,1
154.15,106,36,548.012,25,27,15,25,27,15,0
154.15,104,36,537.672,23,28,12,47,52,23,0
155.431,71,36,367.065,15,15,7,15,15,7,1
155.431,69,36,356.725,21,21,11,21,21,11,1
155.925,129,37,672.02,27,37,19,39,50,24,0
155.925,111,37,578.249,36,39,20,36,39,20,1
156.239,89,37,463.641,31,41,19,31,41,19,0
156.239,94,37,489.689,27,27,14,27,27,14,0
156.711,67,37,349.033,11,11,6,40,43,16,0
156.711,69,37,359.452,19,19,9,19,19,9,1
157.345,70,37,364.662,19,19,9,19,19,9,0
157.345,90,37,468.851,19,20,10,19,20,10,1
158.145,69,37,359.452,17,17,9,31,35,17,0
158.145,97,37,505.317,26,26,14,26,26,14,0
158.145,107,37,557.412,22,22,15,22,22,15,0
159.116,98,37,510.526,17,17,11,17,17,11,0
159.116,103,37,536.574,28,30,18,28,30,18,0
159.116,93,37,484.479,23,23,13,23,23,13,1
159.116,103,37,536.574,28,29,16,28,29,16,0
159.116,96,37,500.108,31,32,12,31,32,12,0
16.3645,8,8,24.0,3,3,1,3,3,1,0
16.3645,9,8,27.0,4,4,1,4,4,1,0
16.3645,9,8,27.0,4,4,1,4,4,1,0
16.3645,12,8,36.0,4,4,2,4,4,2,1
16.3645,10,8,30.0,3,3,1,3,3,1,0
16.3645,10,8,30.0,3,3,1,3,3,1,0
16.3645,9,8,27.0,3,3,1,3,3,1,0
16.3645,10,8,30.0,4,4,1,4,4,1,0
16.3645,10,8,30.0,4,4,1,4,4,1,0
16.3645,10,8,30.0,4,4,1,4,4,1,0
160.265,70,37,364.662,16,16,9,16,16,9,0
160.265,70,37,364.662,16,16,9,16,16,9,0
160.533,110,36,568.692,20,20,11,20,20,11,0
160.533,110,36,568.692,20,20,11,20,20,11,0
161.497,130,38,682.231,27,37,19,39,50,24,0
161.601,62,37,322.986,11,11,4,11,11,4,0
161.601,62,37,322.986,11,11,4,11,11,4,0
161.601,84,37,437.594,17,17,11,17,17,11,0
161.726,139,38,729.462,39,39,19,39,39,19,0
162.107,143,38,750.454,41,41,20,41,41,20,0
162.107,143,38,750.454,41,41,20,41,41,20,0
164.202,99,38,519.545,27,27,11,27,27,11,1
164.202,99,38,519.545,27,27,11,27,27,11,1
164.202,80,38,419.834,15,15,8,15,15,8,0
164.202,83,38,435.578,24,24,12,24,24,12,0
164.202,99,38,519.545,17,17,11,17,17,11,0
164.202,106,38,556.28,17,17,10,17,17,10,0
164.202,106,38,556.28,23,28,12,47,52,23,0
165.231,75,38,393.595,19,19,7,19,19,7,0
165.231,86,38,451.322,21,22,8,57,62,25,0
165.231,86,38,451.322,21,22,8,57,62,25,0
165.231,84,38,440.826,21,21,12,21,21,12,0
166.436,74,38,388.347,23,23,12,23,23,12,0
166.436,117,38,614.008,23,23,16,23,23,16,0
167.297,77,39,406.976,14,15,8,14,15,8,1
167.594,154,39,813.952,39,39,22,39,39,22,1
167.594,100,39,528.54,28,28,17,28,28,17,0
167.825,79,38,414.586,23,23,10,23,23,10,1
168.642,74,39,391.12,13,13,8,13,13,8,0
168.642,93,39,491.542,24,31,16,24,31,16,1
169.399,69,39,364.693,16,16,7,16,16,7,0
169.399,78,39,412.261,19,19,8,29,29,11,0
169.399,78,39,412.261,17,17,8,27,27,11,1
169.399,96,39,507.399,21,21,12,21,21,12,0
169.399,97,39,512.684,17,17,12,17,17,12,0
169.399,110,39,581.394,18,18,10,18,18,10,0
169.411,93,38,488.057,25,26,11,25,26,11,0
169.411,93,38,488.057,24,25,11,24,25,11,0
169.411,100,38,524.793,24,34,17,24,34,17,1
17.5098,8,8,24.0,4,4,1,4,4,1,0
17.5098,8,8,24.0,4,4,1,4,4,1,0
17.5098,8,8,24.0,4,4,1,4,4,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,0
17.5098,8,8,24.0,3,3,1,3,3,1,1
17.5098,8,8,24.0,1,1,0,1,1,0,0
170.317,82,39,433.403,21,21,11,68,68,34,0
170.317,86,39,454.545,24,25,14,24,25,14,0
170.317,106,39,560.253,29,31,18,29,31,18,1
171.402,109,39,576.109,17,17,13,17,17,13,0
171.402,126,39,665.961,32,32,19,32,32,19,1
172.66,111,39,586.68,29,29,16,29,29,16,0
173.529,100,40,532.193,32,32,12,32,32,12,1
174.039,71,40,377.857,13,13,8,13,13,8,0
174.039,80,40,425.754,19,20,5,19,20,5,0
174.039,101,40,537.515,24,24,16,24,24,16,1
174.039,133,40,707.816,34,34,21,34,34,21,0
174.7,94,40,500.261,24,24,11,24,24,11,0
174.7,94,40,500.261,22,22,11,22,22,11,1
174.7,76,40,404.467,14,15,4,14,15,4,1
174.7,104,40,553.481,15,16,10,15,16,10,0
174.7,108,40,574.768,16,17,11,16,17,11,0
174.7,131,40,697.173,33,33,15,33,33,15,0
175.514,87,40,463.008,27,27,11,27,27,11,1
175.736,77,39,406.976,23,24,8,23,24,8,1
176.488,90,40,478.974,15,15,11,15,15,11,1
176.488,78,40,415.11,22,22,13,81,81,32,0
176.488,88,40,468.33,18,24,11,18,24,11,0
176.488,88,40,468.33,18,24,11,18,24,11,0
176.488,84,40,447.042,22,25,11,22,25,11,0
176.488,105,40,558.802,15,15,13,15,15,13,1
176.488,133,40,707.816,31,31,17,31,31,17,0
177.625,83,40,441.72,15,18,10,15,18,10,1
177.625,77,40,409.788,20,20,11,79,79,30,0
177.625,100,40,532.193,26,26,8,26,26,8,0
177.625,95,40,505.583,22,23,10,22,23,10,1
178.818,114,41,610.761,22,22,13,22,22,13,0
178.818,114,41,610.761,22,22,13,22,22,13,0
178.935,99,40,526.871,16,16,10,16,16,10,0
179.526,98,41,525.04,27,27,14,27,27,14,0
179.526,124,41,664.336,30,31,19,30,31,19,1
179.526,125,41,669.694,30,31,19,30,31,19,0
179.526,85,41,455.392,16,16,4,16,16,4,0
179.526,128,41,685.767,32,32,15,32,32,15,1
179.651,79,39,417.547,34,34,13,34,34,13,1
180.096,113,41,605.403,31,31,16,31,31,16,0
180.426,90,40,478.974,19,23,16,19,23,16,0
180.815,95,41,508.967,24,25,10,24,25,10,0
180.815,97,41,519.683,24,24,14,24,24,14,0
180.815,97,41,519.683,22,22,14,22,22,14,0
180.815,115,41,616.118,22,23,12,22,23,12,0
181.685,100,41,535.755,29,33,14,29,33,14,0
181.685,92,41,492.895,19,19,13,19,19,13,0
181.685,99,41,530.398,30,30,12,30,30,12,1
181.685,90,41,482.18,19,19,6,19,19,6,0
181.685,90,41,482.18,19,19,6,19,19,6,0
182.712,101,41,541.113,26,26,8,26,26,8,0
182.712,111,41,594.688,16,16,14,16,16,14,0
182.712,163,41,873.281,43,47,26,43,47,26,0
183.901,96,41,514.325,18,18,11,18,18,11,0
183.901,123,41,658.979,34,34,17,34,34,17,0
183.901,108,41,578.616,21,21,11,21,21,11,1
184.753,126,42,679.432,38,40,21,38,40,21,0
185.098,133,42,717.178,36,36,16,36,36,16,0
185.26,113,41,605.403,29,29,16,29,29,16,0
185.583,103,42,555.409,27,27,11,27,27,11,0
185.583,103,42,555.409,27,27,11,27,27,11,0
185.583,86,42,463.739,24,24,7,24,24,7,1
