HCPL,HPL,HPV,HVOL,LLOC,LOC,NOS,TLLOC,TLOC,TNOS,Number of Bugs
26.0,26,10,86.3701,5,5,1,24,24,12,0
262.988,131,55,757.358,26,33,10,26,33,10,1
263.093,176,55,1017.52,27,32,24,27,32,24,0
263.303,142,55,820.953,22,28,21,22,28,21,0
264.042,142,55,820.953,20,27,18,20,27,18,0
264.573,158,55,913.455,33,52,18,33,52,18,0
265.212,115,55,664.856,23,24,14,23,24,14,0
269.212,135,56,783.993,27,34,11,27,34,11,0
269.418,152,56,882.718,27,33,13,27,33,13,0
27.1194,13,11,44.9726,3,3,1,3,3,1,0
27.6515,14,11,48.432,5,5,1,5,5,1,0
27.6515,14,11,48.432,5,5,1,5,5,1,0
27.6515,14,11,48.432,5,5,1,5,5,1,0
27.6515,14,11,48.432,5,5,1,5,5,1,0
274.48,117,56,679.461,23,25,12,23,25,12,0
276.096,164,57,956.594,36,55,18,36,55,18,0
276.504,151,57,880.766,27,34,18,27,34,18,0
277.632,130,57,758.276,22,24,17,22,24,17,0
279.188,152,57,886.599,30,72,16,30,72,16,0
279.188,152,57,886.599,30,72,16,30,72,16,0
28.7549,13,11,44.9726,3,4,0,3,4,0,0
28.7549,13,11,44.9726,3,4,0,3,4,0,0
28.7549,13,11,44.9726,3,4,0,3,4,0,0
28.7549,12,11,41.5132,6,6,2,6,6,2,0
28.7549,12,11,41.5132,6,6,2,6,6,2,0
28.7549,15,11,51.8915,4,4,1,4,4,1,0
280.132,209,57,1219.07,38,78,21,38,78,21,0
281.189,180,57,1049.92,24,31,18,24,31,18,0
282.211,128,58,749.822,18,18,13,18,18,13,0
282.211,128,58,749.822,18,18,13,18,18,13,0
283.013,119,58,697.1,25,26,14,25,26,14,1
288.321,125,57,729.111,18,20,14,18,20,14,0
288.321,129,57,752.443,19,21,10,19,21,10,0
289.147,124,58,726.39,25,26,12,25,26,12,0
290.477,174,58,1019.29,32,43,18,32,43,18,0
293.518,126,58,738.106,18,20,14,18,20,14,0
294.606,171,60,1010.08,29,35,15,29,35,15,0
294.606,171,60,1010.08,29,35,15,29,35,15,0
294.606,171,60,1010.08,29,35,15,29,35,15,0
295.964,175,59,1029.46,32,43,18,32,43,18,0
296.156,164,60,968.73,42,53,19,42,53,19,0
299.316,212,60,1252.26,30,32,26,30,32,26,0
299.316,212,60,1252.26,30,32,26,30,32,26,0
30.5293,11,11,38.0537,4,4,1,4,4,1,0
30.5293,11,11,38.0537,4,4,1,4,4,1,0
30.5293,11,11,38.0537,4,4,1,4,4,1,0
30.5293,13,11,44.9726,3,3,1,3,3,1,0
30.5293,13,11,44.9726,3,3,1,3,3,1,0
30.5293,13,11,44.9726,3,4,1,3,4,1,0
30.5293,13,11,44.9726,3,4,1,3,4,1,0
30.5293,20,11,69.1886,4,4,1,13,13,5,0
30.5293,20,11,69.1886,4,4,1,20,20,11,0
300.37,124,60,732.454,26,29,14,26,29,14,0
31.0195,15,12,53.7744,4,4,1,4,4,1,1
31.2611,20,12,71.6992,4,4,2,4,4,2,0
31.2611,20,12,71.6992,4,4,2,4,4,2,0
311.898,219,62,1303.97,29,35,16,29,35,16,0
312.916,140,62,833.588,23,30,10,23,30,10,0
314.04,132,62,785.954,25,26,12,25,26,12,0
318.716,199,63,1189.48,40,45,27,40,45,27,0
32.0,16,12,57.3594,3,3,1,3,3,1,0
32.0,20,12,71.6992,4,4,2,4,4,2,0
324.585,159,64,954.0,26,35,11,26,35,11,0
33.2842,13,12,46.6045,4,4,1,4,4,1,0
33.2842,13,12,46.6045,6,6,2,6,6,2,0
33.2842,13,12,46.6045,6,6,2,6,6,2,0
33.2842,15,12,53.7744,4,4,2,4,4,2,0
33.2842,15,12,53.7744,4,4,2,4,4,2,0
332.454,217,65,1306.85,28,29,21,28,29,21,0
334.027,182,66,1100.08,39,41,20,39,41,20,0
341.259,180,67,1091.9,38,40,20,38,40,20,0
342.574,171,67,1037.3,33,36,22,33,36,22,0
346.33,232,68,1412.29,41,47,27,41,47,27,0
35.1613,20,13,74.0088,6,6,2,6,6,2,0
35.1613,20,13,74.0088,6,6,2,6,6,2,0
35.1613,27,13,99.9119,5,5,3,5,5,3,0
35.1613,27,13,99.9119,5,5,3,5,5,3,0
35.2193,13,12,46.6045,4,4,1,4,4,1,1
35.2193,14,12,50.1895,3,3,1,3,3,1,0
35.2193,15,12,53.7744,4,4,1,4,4,1,0
35.2193,15,12,53.7744,4,4,1,4,4,1,0
35.6096,21,13,77.7092,5,5,2,5,5,2,0
35.6096,21,13,77.7092,5,5,2,5,5,2,0
35.6096,21,13,77.7092,5,5,2,5,5,2,0
35.6096,20,13,74.0088,4,4,2,4,4,2,0
35.6096,23,13,85.1101,5,5,3,5,5,3,1
352.75,158,69,965.147,37,46,16,37,46,16,0
352.75,158,69,965.147,37,46,16,37,46,16,0
354.266,213,69,1301.12,42,74,25,42,74,25,1
354.517,226,68,1375.77,31,32,23,31,32,23,0
355.831,187,68,1138.36,31,34,17,60,66,32,0
355.831,187,68,1138.36,31,34,17,45,50,25,0
358.781,151,68,919.207,19,22,15,19,22,15,0
36.5293,14,13,51.8062,4,4,1,4,4,1,0
36.5293,15,13,55.5066,4,4,1,4,4,1,0
36.5293,16,13,59.207,3,3,1,3,3,1,0
36.5293,17,13,62.9075,5,5,1,5,5,1,1
36.5293,17,13,62.9075,5,5,1,5,5,1,1
36.5293,17,13,62.9075,3,3,1,3,3,1,0
36.5293,17,13,62.9075,3,3,1,3,3,1,0
364.352,152,69,928.496,19,22,15,19,22,15,0
365.108,203,70,1244.24,37,48,26,37,48,26,0
366.186,230,70,1409.74,31,32,22,31,32,22,0
366.866,203,71,1248.4,24,26,18,24,26,18,0
366.866,205,71,1260.7,35,39,25,35,39,25,0
37.9742,15,13,55.5066,4,4,1,4,4,1,0
37.9742,15,13,55.5066,3,4,0,3,4,0,0
37.9742,15,13,55.5066,3,4,0,3,4,0,0
37.9742,17,13,62.9075,3,3,1,3,3,1,0
37.9742,17,13,62.9075,3,3,1,3,3,1,0
37.9742,23,13,85.1101,4,4,1,4,4,1,0
37.9742,23,13,85.1101,4,4,1,4,4,1,0
370.18,181,71,1113.1,34,37,23,34,37,23,0
371.105,195,71,1199.2,34,47,27,34,47,27,0
372.275,174,72,1073.57,42,53,20,42,53,20,0
378.867,175,73,1083.22,43,56,20,43,56,20,0
378.867,176,73,1089.41,42,54,20,42,54,20,0
380.057,173,73,1070.84,33,40,24,33,40,24,0
386.909,219,74,1359.87,41,59,35,41,59,35,0
388.662,239,73,1479.37,34,35,24,34,35,24,0
39.303,20,14,76.1471,7,7,1,7,7,1,0
39.303,27,14,102.799,5,5,3,5,5,3,0
39.5098,20,14,76.1471,5,5,2,5,5,2,0
392.171,181,75,1127.42,43,54,21,43,54,21,1
392.942,180,75,1121.19,34,41,25,34,41,25,1
398.289,217,75,1351.65,43,52,30,43,52,30,1
398.289,217,75,1351.65,43,53,30,43,53,30,0
4.75489,4,4,8.0,3,4,0,3,4,0,0
4.75489,4,4,8.0,2,2,0,2,2,0,0
4.75489,4,4,8.0,2,2,0,2,2,0,0
4.75489,4,4,8.0,2,2,0,2,2,0,0
4.75489,4,4,8.0,2,2,0,2,2,0,0
4.75489,4,4,8.0,1,1,0,1,1,0,0
4.75489,4,4,8.0,1,1,0,1,1,0,0
4.75489,4,4,8.0,1,1,0,1,1,0,0
40.0537,17,13,62.9075,4,4,1,4,4,1,0
40.0537,25,13,92.511,4,4,1,21,21,13,0
40.0537,25,13,92.511,4,5,1,23,25,17,0
40.139,16,14,60.9177,4,4,1,4,4,1,0
400.215,223,76,1393.29,43,61,36,43,61,36,0
400.215,211,76,1318.31,35,39,25,35,39,25,0
400.215,212,76,1324.56,35,39,25,35,39,25,0
400.714,235,76,1468.26,43,47,27,43,47,27,0
400.714,237,76,1480.76,43,47,27,43,47,27,0
404.404,236,76,1474.51,30,36,27,30,36,27,0
405.39,222,76,1387.04,43,52,31,43,52,31,1
405.39,222,76,1387.04,43,52,31,43,52,31,1
41.2193,16,14,60.9177,4,4,1,4,4,1,0
41.2193,16,14,60.9177,4,4,1,4,4,1,0
41.2193,19,14,72.3397,6,6,2,6,6,2,0
41.2193,19,14,72.3397,6,6,2,6,6,2,0
412.519,235,77,1472.69,46,56,31,46,56,31,1
412.854,239,78,1502.21,44,50,25,44,50,25,0
413.598,231,78,1451.93,45,64,38,45,64,38,0
42.8086,14,14,53.303,4,5,1,4,5,1,0
42.8086,19,14,72.3397,5,5,3,5,5,3,0
42.8086,20,14,76.1471,3,3,1,3,3,1,0
420.549,237,79,1494.0,46,65,39,46,65,39,0
420.549,241,79,1519.21,47,68,40,47,68,40,0
420.549,241,79,1519.21,47,68,40,47,68,40,0
429.4,250,80,1580.48,32,38,29,32,38,29,1
43.6515,28,15,109.393,5,5,3,5,5,3,0
43.6515,28,15,109.393,5,5,3,5,5,3,0
432.965,215,81,1363.07,57,70,25,57,70,25,0
432.965,217,81,1375.75,57,70,25,57,70,25,0
434.543,232,81,1470.85,42,53,24,42,53,24,0
434.543,234,81,1483.52,42,53,24,42,53,24,1
436.517,209,80,1321.28,38,50,26,38,50,26,0
438.186,190,81,1204.57,32,36,15,32,36,15,0
44.0391,30,15,117.207,4,4,2,4,4,2,0
44.0391,26,15,101.579,4,4,2,4,4,2,0
44.8289,21,15,82.0447,5,5,2,5,5,2,0
44.8289,21,15,82.0447,5,5,2,5,5,2,0
44.8289,23,15,89.8585,6,6,2,6,6,2,0
44.8289,23,15,89.8585,6,6,2,6,6,2,0
44.8289,17,15,66.4171,4,4,1,4,4,1,0
44.8289,17,15,66.4171,4,4,1,4,4,1,0
44.8289,24,15,93.7654,7,7,4,7,7,4,0
44.8289,24,15,93.7654,7,7,4,7,7,4,0
443.805,213,81,1350.39,38,50,26,38,50,26,1
46.0537,26,15,101.579,7,7,4,7,7,4,0
46.0537,18,15,70.324,3,3,1,3,3,1,0
46.0537,17,15,66.4171,3,3,1,3,3,1,0
46.0537,18,15,70.324,3,4,1,3,4,1,0
46.0537,19,15,74.2309,4,4,1,4,4,1,0
46.0537,19,15,74.2309,4,4,1,4,4,1,0
46.0537,20,15,78.1378,4,4,2,4,4,2,0
46.0537,20,15,78.1378,4,4,2,4,4,2,0
46.0537,20,15,78.1378,3,3,1,3,3,1,0
46.0537,23,15,89.8585,7,9,3,7,9,3,0
46.0537,23,15,89.8585,7,10,3,7,10,3,0
46.0537,23,15,89.8585,3,3,1,3,3,1,0
46.0537,24,15,93.7654,5,5,3,5,5,3,0
461.718,264,85,1692.08,43,59,29,43,59,29,0
461.718,264,85,1692.08,43,59,29,43,59,29,0
466.793,239,86,1535.88,38,42,28,38,42,28,1
467.871,272,86,1747.94,56,71,34,56,71,34,0
47.7744,18,15,70.324,3,3,1,3,3,1,0
47.7744,24,15,93.7654,5,5,2,5,5,2,0
47.7744,21,15,82.0447,5,5,2,5,5,2,0
47.7744,21,15,82.0447,5,5,2,5,5,2,0
47.7744,17,15,66.4171,4,4,1,4,4,1,0
47.7744,17,15,66.4171,4,4,1,4,4,1,0
471.555,256,86,1645.12,31,34,24,31,34,24,0
476.625,218,86,1400.93,38,48,25,38,48,25,0
478.792,209,87,1346.58,42,53,25,42,53,25,0
48.0,27,16,108.0,8,8,2,8,8,2,0
481.682,214,87,1378.79,38,50,25,38,50,25,0
481.682,214,87,1378.79,38,50,25,38,50,25,0
481.682,214,87,1378.79,38,51,25,38,51,25,0
482.795,219,87,1411.0,38,48,25,38,48,25,1
487.348,244,89,1580.08,35,45,28,35,45,28,0
489.019,218,88,1408.16,38,50,25,38,50,25,1
49.6634,28,16,112.0,5,5,1,5,5,1,0
491.677,220,89,1424.66,45,55,27,45,55,27,0
493.343,204,89,1321.05,32,36,15,32,36,15,0
499.763,211,90,1369.78,35,39,17,35,39,17,0
50.1057,20,15,78.1378,5,5,1,5,5,1,0
50.1057,20,15,78.1378,5,5,1,5,5,1,0
500.656,278,90,1804.74,33,35,26,33,35,26,1
500.656,273,90,1772.28,33,36,26,33,36,26,1
501.217,251,91,1633.46,36,46,29,36,46,29,1
51.0195,20,16,80.0,4,4,1,4,4,1,0
51.0195,28,16,112.0,6,7,3,6,7,3,0
51.0195,18,16,72.0,4,4,1,4,4,1,0
